FromNode,ToNode
74361,7213
74361,83203
74361,133747
74361,192120
74361,198821
74361,226411
225872,5682
225872,9722
225872,13855
225872,20206
225872,21976
225872,31926
225872,49102
225872,53654
225872,71716
225872,73205
225872,99371
225872,107669
225872,113763
225872,125782
225872,126731
225872,127058
225872,141160
225872,152357
225872,158429
225872,160056
225872,167080
225872,176422
225872,178388
225872,179649
225872,188574
225872,191362
225872,204451
225872,205332
225872,222773
225872,234409
225872,243800
225872,255131
225872,262222
225872,263832
225872,264415
225872,279450
225872,280681
7,198520
198520,35536
198520,117572
198520,125401
198520,177783
198520,192045
198520,238700
198520,245499
198520,281600
248139,84369
248139,114581
222332,84369
222332,114581
222332,249492
6536,57038
226411,91
167295,153582
200870,55175
200870,129421
200870,166220
200870,167295
200870,226411
166220,55175
166220,129421
166220,167295
166220,200870
166220,226411
129421,55175
129421,166220
129421,167295
129421,200870
129421,226411
94594,167295
94594,226411
55175,129421
55175,166220
55175,167295
55175,200870
55175,226411
54732,167295
54732,226411
66434,167295
66434,226411
57467,167295
57467,226411
72208,92072
13084,46400
19,226411
19,244916
19,277993
277993,22272
277993,68059
277993,201856
277993,226411
277993,244916
244916,23410
244916,226411
244916,255635
175144,5517
175144,6488
175144,9613
175144,22222
175144,34591
175144,43945
175144,56286
175144,56436
175144,59460
175144,83581
175144,83638
175144,87088
175144,108921
175144,120019
175144,120501
175144,123114
175144,125944
175144,135816
175144,166928
175144,168886
175144,174213
175144,174864
175144,184265
175144,185075
175144,189364
175144,215161
175144,218109
175144,240280
175144,242244
175144,248001
175144,261080
175144,263076
175144,265294
175144,265466
175144,268555
175144,271437
175144,273225
21,225872
15399,13081
271840,225872
206531,225872
121145,16494
121145,34790
121145,225872
37606,225872
25,71877
25,75454
25,96745
25,177323
25,181701
177323,12042
177323,94623
177323,96745
177323,163941
177323,181701
177323,200772
181701,14414
181701,26255
181701,31885
181701,96745
181701,134929
181701,151653
181701,192719
181701,205581
181701,263198
75454,96745
75454,122931
75454,181701
75454,197739
71877,96745
71877,181701
96745,181701
96745,192719
243180,84428
243180,116180
116180,84428
116180,243180
84428,82438
84428,106178
84428,140017
84428,226411
84428,256298
84428,266335
27,6556
6556,27
29,6552
6552,29
257257,260139
141934,43075
141934,57585
141934,70255
141934,83545
141934,124685
141934,146428
141934,169971
141934,173998
141934,197502
141934,205283
141934,226411
141934,253510
43,49102
43,205332
205332,43
205332,6156
205332,7676
205332,31242
205332,36111
205332,49102
205332,244655
205332,281780
49102,16203
49102,17512
49102,24897
49102,39149
49102,44375
49102,51048
49102,61008
49102,93987
49102,131913
