FromNode,ToNode
2,84477
2,100193
2,175799
2,178642
2,241596
2,243294
2,252915
252915,2
243294,2
241596,2
178642,2
175799,2
84477,2
100193,2
123814,76
123814,44679
8,248139
10,55087
55087,70563
198090,28600
198090,200345
198090,222402
198090,279368
198090,279653
214109,40830
214109,54036
214109,186698
214109,203567
214109,205736
214109,208925
214109,229441
214109,274619
17,34573
17,52013
17,54732
17,57467
17,142953
17,150611
17,180906
17,198090
180906,34573
180906,198090
150611,34573
150611,198090
142953,34573
142953,198090
54732,34573
54732,198090
52013,34573
52013,198090
57467,34573
57467,198090
277163,175094
277163,231910
277163,239607
277163,251990
251990,20385
251990,60336
251990,67424
251990,95215
251990,95489
251990,106843
251990,118862
251990,137690
251990,148630
251990,152822
251990,181152
251990,189747
251990,195362
251990,204569
251990,215901
251990,225202
251990,226461
251990,244030
251990,251295
251990,255781
251990,257620
251990,260988
231910,43323
231910,45807
231910,133292
231910,218656
231910,239607
231910,251990
231910,277163
239607,34743
239607,43323
239607,45807
239607,191225
239607,251990
203033,52262
203033,112605
197645,203033
69358,68062
183004,10542
183004,17781
145084,17781
145084,154282
145084,183004
71877,17781
71877,175116
71877,183004
17781,10542
17781,183004
141370,14125
141370,19470
141370,94448
141370,264404
14125,19470
14125,141370
19470,14125
19470,116034
19470,117142
19470,132254
19470,141370
19470,150862
19470,226739
19470,276712
261901,52760
261901,68121
205332,7676
205332,59590
205332,131776
205332,192079
205332,236437
59590,28061
59590,69964
59590,86507
59590,106579
59590,177412
59590,205332
59590,213156
59590,222266
59590,256460
59590,265015
59590,266987
45,34573
45,198090
183049,179386
183049,180315
183049,184415
183049,239085
20047,34573
20047,198090
11399,34573
11399,198090
54,199959
54,242712
242712,54
242712,120381
199959,54
199959,33345
199959,85026
186902,5273
186902,44339
186902,57720
186902,94465
186902,100140
186902,150694
186902,180564
186902,256570
57,34573
57,198090
184531,19621
184531,275947
60,7203
60,30002
60,75762
60,202577
60,259343
259343,7203
259343,30002
259343,75762
259343,139550
259343,202577
202577,5092
202577,7203
202577,259343
75762,7203
75762,18945
75762,30002
75762,159429
75762,202577
75762,259343
30002,7203
30002,75762
30002,202577
30002,259343
7203,5092
7203,44145
7203,75791
7203,98735
7203,202577
7203,259343
249496,209489
249496,272722
232037,137690
232037,204569
232037,251990
204569,137690
204569,140547
204569,251990
164701,428
164701,1999
164701,20110
164701,22464
164701,57436
164701,78978
164701,135575
164701,137690
164701,204569
164701,251990
164701,255669
164701,277286
134083,120168
137690,204569
137690,251990
49068,17781
49068,183004
49068,195704
224421,34573
224421,198090
198886,34573
198886,46414
198886,173129
198886,198090
173129,34573
173129,46414
173129,198090
173129,198886
114689,34573
114689,198090
46414,34573
46414,198090
65506,34573
65506,198090
38896,34573
38896,198090
1619,34573
1619,198090
9680,34573
9680,198090
76,162836
162836,76
114813,15637
114813,22794
114813,39927
114813,50644
114813,51804
114813,64737
114813,72668
114813,73737
114813,136457
114813,181396
140066,22794
140066,76350
140066,123972
140066,219233
140066,229105
140066,281867
64737,22794
64737,114813
22794,64737
22794,114813
82,248139
233947,14273
233947,17761
233947,25257
233947,29782
233947,33303
233947,46425
233947,63130
233947,65334
233947,68152
233947,83504
233947,87675
233947,95764
233947,113248
233947,114325
233947,115383
233947,119847
233947,124307
233947,125384
233947,128538
233947,141571
233947,146466
233947,154017
233947,166084
233947,169396
63130,197207
63130,233947
25257,63130
25257,173040
25257,233947
134832,216712
10044,14070
10044,134832
6517,134832
195570,49240
195570,208086
208086,113115
208086,128044
208086,147172
208086,151810
208086,177401
208086,194977
208086,206117
208086,214944
210403,23947
210403,34730
210403,53792
210403,72193
210403,81185
210403,94209
210403,99731
210403,113416
210403,129757
210403,135404
210403,159586
210403,164531
210403,182534
210403,204106
210403,207132
210403,218724
210403,222131
210403,245634
210403,256298
210403,257923
210403,260987
103031,72193
103031,210403
103031,256298
72193,39258
72193,53682
72193,94310
72193,102680
72193,122772
72193,159681
72193,210403
72193,214735
72193,252460
72193,256298
72193,260917
72193,275337
25392,53911
25392,130811
254127,145892
254127,151428
254127,161890
254127,215945
254127,222873
254127,255054
255054,38949
255054,138998
255054,145892
255054,151428
255054,161890
255054,185472
255054,222873
255054,257397
255054,273989
222873,145892
222873,151428
222873,161890
222873,185472
222873,215730
161890,38949
161890,145892
161890,151428
161890,170752
161890,175444
161890,185472
161890,211862
161890,222873
161890,239017
161890,242941
161890,271503
161890,273989
161890,278986
151428,145892
151428,161890
151428,185472
151428,222873
145892,38949
145892,151428
145892,161890
145892,169971
145892,178230
145892,222873
145892,249543
93,65179
65179,93
65179,90591
268537,17781
268537,100833
268537,131048
268537,156987
268537,183004
176098,17781
176098,38499
176098,60016
176098,183004
176098,268537
38499,17781
38499,107301
38499,176098
38499,183004
38499,268537
255744,26523
255744,34573
255744,64270
255744,84375
255744,131385
255744,136354
255744,198090
255744,203008
255744,237435
205713,26523
205713,34573
205713,64270
205713,84375
205713,131385
205713,136354
205713,198090
205713,203008
205713,237435
174356,34573
174356,44102
174356,65592
174356,139343
174356,198090
174356,272603
167050,26523
167050,34573
167050,64270
167050,84375
167050,131385
167050,136354
167050,198090
167050,203008
167050,237435
139343,22250
139343,34573
139343,34868
139343,122283
139343,198090
139343,227399
138827,34573
138827,71996
138827,139343
138827,167050
138827,174356
138827,198090
138827,205713
138827,255744
71996,26523
71996,34573
71996,64270
71996,84375
71996,131385
71996,136354
71996,198090
71996,203008
71996,237435
280346,107503
280346,228641
280346,279100
279100,6040
279100,8318
279100,26673
279100,26725
279100,43232
279100,63084
279100,72736
279100,93871
279100,94887
279100,114981
279100,129430
279100,162794
279100,200322
279100,211522
279100,221376
279100,222663
279100,228641
228641,107503
228641,279100
107,6489
107,116869
6489,107
6489,116869
109,106212
106212,109
204886,228465
114,145347
145347,4654
153744,4190
153744,17781
153744,138688
153744,183004
153744,186882
6438,208306
117,245849
245849,117761
118,55095
118,104797
118,151506
118,172958
118,245763
245763,33524
245763,63646
245763,107560
245763,163675
172958,133878
55095,236813
121,149232
121,236716
149232,236716
103064,5288
103064,19937
103064,26430
103064,38498
103064,43266
103064,44364
103064,54994
103064,65266
103064,100166
103064,101276
103064,130830
103064,137419
103064,174565
108521,93778
185941,193429
141,227795
227795,141
89485,17642
218460,179613
191659,64382
191659,99914
201856,189166
201856,251990
185890,147731
185890,205918
185890,209499
185890,238041
185890,251990
148626,147731
148626,205918
148626,209499
148626,238041
148626,251990
173934,67424
151878,120168
151878,134083
140547,137690
140547,204569
140547,251990
107368,232037
101011,173934
68009,137690
68009,204569
68009,251990
55341,95925
4109,120168
4109,134083
145,13238
145,68090
145,125833
145,202313
202313,68090
202313,125833
202313,237169
125833,145
125833,68090
125833,97498
125833,117420
125833,202313
125833,277345
68090,125833
68090,202313
13238,145
13238,68090
13238,97498
13238,125833
13238,202313
227319,91765
227319,136242
227319,154613
6456,69358
151,31241
31241,151
62205,5261
5261,62205
178302,22464
178302,29441
178302,42031
178302,44508
178302,59886
178302,100595
178302,122355
100595,88552
100595,178302
100595,204405
100595,204481
100595,264840
27115,270089
161,69358
163,159656
159656,163
159656,215263
191378,53639
191378,138243
191378,226779
138243,53639
138243,191378
138243,226779
53639,138243
53639,191378
53639,226779
237611,34573
237611,198090
223027,34573
223027,198090
150609,34573
150609,198090
108938,45
108938,34573
108938,43199
108938,198090
109066,34573
109066,198090
73816,34573
73816,198090
43199,45
43199,34573
43199,108938
43199,198090
167,21748
167,34573
167,45615
167,196743
167,198090
196743,167
196743,21748
196743,34573
196743,45615
196743,198090
45615,167
45615,21748
45615,34573
45615,196743
45615,198090
21748,167
21748,34573
21748,45615
21748,196743
21748,198090
236019,27115
236019,70969
236019,129590
236019,228237
236019,232564
228237,14199
228237,23529
228237,27115
228237,56734
228237,70415
228237,70969
228237,129590
228237,133647
228237,141235
228237,171627
228237,180021
228237,187934
228237,188757
228237,195512
228237,218058
228237,225973
228237,232564
228237,250594
228237,256610
232564,27115
232564,70415
232564,129590
232564,175565
232564,228237
232564,236019
201696,27115
201696,228237
201696,232564
129590,23192
129590,27115
129590,35648
129590,56738
129590,88469
129590,88970
129590,123985
129590,152516
129590,183193
170,77762
170,196124
196124,170
196124,30070
196124,210360
77762,196124
246741,23360
246741,68658
246741,81501
246741,206122
246741,254394
254394,23360
254394,68658
254394,81501
254394,206122
254394,246741
206122,23360
206122,68658
206122,81501
206122,246741
206122,254394
94207,23360
94207,68658
94207,81501
94207,206122
94207,246741
94207,254394
81501,23360
81501,68658
81501,206122
81501,246741
81501,254394
68658,23360
68658,81501
68658,206122
68658,246741
68658,254394
23360,40745
23360,60036
23360,100770
23360,123955
23360,158957
23360,198821
23360,264216
23360,268261
72841,34573
72841,198090
90591,12920
90591,25158
90591,65179
90591,80074
90591,104375
90591,106878
90591,122214
25158,50475
25158,90591
233115,112626
112626,62045
112626,233115
13482,112626
13482,233115
187,34573
187,198090
15529,12989
92907,195085
201,145347
201,245015
201,263333
263333,201
263333,145347
263333,240639
263333,245015
193462,22270
193462,93645
193462,168151
193462,247639
193462,256366
131718,17781
131718,46199
131718,87057
131718,183004
87057,17781
87057,183004
46199,17781
46199,87057
46199,131718
46199,183004
3548,17781
3548,37201
3548,183004
3548,213763
3548,229716
210,69358
92922,184493
92922,278394
265278,64857
265278,80070
265278,237186
237186,64857
237186,80070
237186,265278
80070,64857
80070,237186
80070,265278
64857,80070
64857,237186
64857,265278
100115,121445
100115,125380
100115,215245
100115,267004
71385,1328
71385,17781
71385,138275
71385,183004
194925,66229
172460,124504
13326,66229
135729,32186
135729,65463
135729,95242
135729,120236
135729,170954
50320,61521
50320,65463
50320,76255
50320,99593
88214,9872
9872,44508
9872,88214
150700,34573
150700,41751
150700,82851
150700,141497
150700,151696
150700,198090
163977,22363
163977,23743
163977,34573
163977,46117
163977,62241
163977,106334
163977,158587
163977,198090
163977,267640
84826,22363
84826,23743
84826,34573
84826,46117
84826,62241
84826,106334
84826,158587
84826,198090
84826,267640
101275,22363
101275,23743
101275,34573
101275,46117
101275,62241
101275,106334
101275,158587
101275,198090
101275,267640
84817,22363
84817,23743
84817,34573
84817,46117
84817,62241
84817,106334
84817,158587
84817,198090
84817,267640
35329,22363
35329,23743
35329,34573
35329,46117
35329,62241
35329,106334
35329,158587
35329,198090
35329,267640
250545,55141
250545,84004
250545,238225
250545,269080
219567,55141
219567,186836
129245,55141
129245,186836
129245,219567
