FromNode,ToNode
276349,125382
102359,109725
91042,45492
215264,152337
92334,154106
225872,274389
155857,141251
28140,184125
127474,130856
22388,183314
90561,241726
189223,191703
170064,163527
267344,221675
212877,132695
88261,11865
16033,73929
66310,84206
100310,107874
132796,20330
231553,181358
103820,1508
201157,54938
270771,215344
169577,172234
152771,173778
160277,117087
117740,196233
35682,273700
231266,53540
32404,59575
278822,234248
253840,68607
265210,119479
218288,36469
252136,66310
84382,5394
215012,222196
24184,51669
265424,147212
130174,255671
164746,120117
223128,145261
21624,55788
13313,78496
118982,167748
65637,111465
14475,89073
137189,199822
171448,158465
39210,93989
280116,119479
89073,255083
232918,203986
268312,136992
211376,149042
100912,76006
113033,167867
70026,40260
248121,73555
221742,224312
280617,201041
54871,18522
97166,209843
108730,244681
273205,256862
160399,221385
139443,78080
154278,14121
72831,71327
110488,34249
264856,52414
150534,190118
207840,41177
167694,42137
60210,93989
231553,47566
43820,177777
139785,131025
191587,125340
210860,103797
236179,53055
36266,63019
164130,160831
114760,215585
176419,5855
102314,225934
67599,83603
5030,122938
13466,110939
32492,56813
25109,21239
11687,126489
22435,271315
98838,198653
88176,166585
91065,101333
87980,266816
216864,225260
3617,36869
249996,225872
232918,110239
171532,174665
191644,189283
146255,150705
129965,20706
132796,84906
152466,134832
111217,107748
48698,265010
200977,141906
99190,22388
40052,119479
144434,92641
176288,160885
171565,155908
213503,202641
183899,102858
56350,60458
156986,98151
90892,111063
240457,265428
176472,102673
80521,40714
101189,134167
118244,145892
64632,21327
221876,72157
91251,211769
134960,55087
128383,121027
254852,245278
5899,31871
236640,241454
176790,47258
35503,98595
222773,186750
93874,156562
81435,13239
164746,275827
72193,216433
178302,15411
223902,166381
112742,167367
58154,89073
62259,106064
270196,31871
198277,179480
169235,157142
103695,128100
74276,94178
279572,273700
114231,116434
145892,169971
9853,98451
59271,224812
89073,154656
154241,268240
187678,114813
203622,219778
39347,27180
89073,164922
115980,198090
110433,32916
128068,58022
77206,170294
179066,65463
71811,242522
183959,105607
112598,166893
263018,273200
164151,219542
60698,41117
162782,126248
190607,69852
25791,16955
98387,210034
168067,253570
241454,14111
81984,81146
120386,121267
227968,89073
268146,73929
275830,226411
47006,169971
31757,98400
91,65185
180750,128016
28599,271446
148246,157999
79704,167641
191811,105212
41588,124552
111465,65637
130584,241454
153644,129087
99914,76122
71729,97060
197993,26842
91932,76914
30528,155727
47896,160473
118973,241454
278859,146841
214931,100735
155584,199323
138156,98387
156852,168262
234362,85395
21532,137190
270237,184264
13719,70993
73773,55236
228237,29372
159247,154291
84906,125567
10554,187414
14718,254161
105607,13239
104719,100859
274456,7859
191440,223083
117850,122964
96745,247956
57074,234734
8896,19659
279344,258880
197823,6229
149627,264887
218170,95918
165717,92565
87980,55788
10715,8459
78914,49102
168387,279396
174450,71075
153537,82585
205828,271205
52990,170452
18924,228295
221876,23380
126242,175041
234704,179606
276306,24541
270028,25866
226377,48920
109309,200698
134086,144933
274876,117905
171945,86607
160271,252121
189448,54347
7113,88937
259642,6882
223235,262504
57195,233786
157382,6255
48948,55031
188650,112900
28600,18546
238395,265010
24726,129971
127312,115125
15308,11760
78520,232417
187727,175753
232299,73100
54986,209957
110645,34452
30663,278394
228496,83332
119479,217308
198836,259522
27990,36634
46264,130914
86140,186750
198656,194930
31328,76236
256273,274467
82464,31871
51090,129865
3824,29229
16432,209797
83203,114076
30827,24731
157264,104661
37041,15855
114598,22980
30789,97349
158351,8191
69028,204187
21166,32366
57436,148889
204286,150534
137125,89073
201041,245600
34365,168930
165936,186905
250203,258615
46475,38673
121362,128142
160481,69358
1699,104372
20533,117864
142902,240055
178294,166032
44235,197760
55832,218712
110867,27180
31871,211043
67712,62408
85524,56813
339,11229
86188,17351
181022,187453
27384,69316
270122,108687
130842,127485
34413,174204
83383,112625
18182,13606
36106,170578
106519,272762
194762,182970
191047,119889
43832,24830
17781,137632
162445,226411
183526,266770
156089,76761
186585,82476
28493,89073
60248,7895
93043,190314
194021,120645
147222,172617
4620,25854
211482,96753
193942,244038
227979,66890
2,105318
78640,254591
171559,217912
71859,10939
35332,132524
53772,127573
254599,49102
3674,237338
251876,216677
23673,47591
257607,247998
81426,84382
137134,78909
235385,104060
146885,199628
186902,44339
218026,62324
83603,138
240834,120027
182769,139443
127772,25854
102414,106564
136601,83609
111546,250759
43370,234487
47550,3245
279249,268303
198836,261889
213569,367
245659,122570
32620,93284
82868,262898
101639,107069
7552,232918
83157,45634
211293,45760
202079,242522
243999,29753
78940,29274
59121,65773
14125,116180
99163,180771
69005,226411
158944,236666
2302,145347
93278,132695
5988,156942
51965,36652
244681,128934
41168,36266
356,235496
221811,115088
40140,76006
59024,48604
273465,4546
64383,131838
49620,16356
4782,240381
237945,145706
203322,20961
191679,212435
248163,3723
194841,54592
158868,123270
2063,107730
269232,214194
13927,54601
176478,201345
102019,180771
245093,126584
114238,134832
201221,162049
105607,163229
278822,171343
125598,38342
56813,32492
50320,145854
279271,263524
267833,226411
168710,296
86607,129475
239227,183526
54634,100946
171279,174087
180750,65035
258573,182476
59024,8965
151261,105565
65463,247510
30663,32231
167036,231363
16704,25161
106843,278083
236666,144942
107834,129774
91091,195261
252936,114410
249352,155882
171756,66310
24099,51753
267084,210942
264444,130746
164602,66607
154944,120032
1143,64272
235818,51851
148661,144832
218345,259068
194457,160399
54694,168566
38047,131838
221503,140808
148711,129690
31871,15504
131794,126596
138280,184264
67940,47906
224573,222021
128044,164589
212675,31370
143261,244085
203696,32791
177748,192935
46642,210301
171390,225412
195752,49102
93855,89437
255261,76510
6646,77999
216489,240009
231824,178420
268253,157403
126057,29115
254556,81111
104767,146255
82868,174675
172763,98921
84407,134960
184750,188324
210162,62478
176419,195059
30831,180361
275089,245659
25635,166318
248778,104645
213087,264509
4807,187213
221087,181701
64388,107758
135607,51061
209068,110102
88371,193064
139550,19852
43029,22388
62018,115827
179854,133797
197241,82476
100014,84518
339,227429
149680,259642
96358,91
91986,31871
4782,17928
182456,177460
164746,121634
64632,155795
157866,193803
197399,146705
267959,15240
210060,235076
70254,128823
89986,183401
238438,278237
65035,130367
232735,278031
67503,134375
58763,158523
190642,115531
57920,119489
27018,118948
225934,255736
115894,270537
222340,226411
168204,17928
72938,267177
223941,180771
20706,18908
68062,245390
159086,18494
263498,267800
79962,281381
156986,168254
137425,281772
264482,179066
15679,258657
169235,69288
46962,25430
238929,155233
253245,207212
66132,15089
130367,100682
71251,114257
36525,272762
104523,245539
193194,28600
162664,44974
89073,60490
221389,219143
146885,272762
225872,191572
27172,241208
168032,26078
193134,20343
77883,212573
29325,228484
198042,261581
186750,86507
238870,196393
245749,84906
138636,128809
263498,15121
15679,30286
281075,201903
240080,20077
182291,103499
257872,230827
86140,225872
210471,39451
203359,204482
103713,202471
247510,267455
41229,140149
178294,268597
186750,59590
255754,172965
204029,166782
132408,1689
274389,254084
175141,135828
212507,71113
54871,215448
98803,6238
96254,6886
96387,91637
235603,201012
143742,48824
199549,66310
3338,214726
126397,226411
198669,30843
150630,119479
192536,14826
241294,43370
191302,16614
186902,118094
278352,167200
272075,228341
90978,86737
38309,27940
10713,24113
125205,176855
63712,17101
214790,59797
190388,245870
117821,85201
279798,197548
201497,105875
244101,223566
164718,193260
224365,11508
75485,177316
25211,65463
280045,252496
31511,166893
214128,253840
120708,247241
123955,266447
70536,227677
202177,204073
164693,205895
240592,89073
123700,39798
256104,247382
231071,260762
238638,219245
79348,216284
210815,262499
167295,112640
209002,45905
100132,44613
103861,257832
126962,1522
8990,19731
261415,39080
226411,84298
68316,89073
255692,151001
33226,151939
31871,143973
61804,73100
265428,204380
202471,166799
183296,167001
99755,186039
61553,159972
42283,258725
275549,208086
169015,14785
257164,14467
89073,239848
104719,94157
25854,160399
228344,32104
39742,260899
16201,84469
85744,195139
152114,176773
276340,39134
230474,131564
128848,135350
11865,67073
188482,7118
7761,216052
247998,163338
19888,26446
126606,8674
100735,227567
164873,259343
45491,49341
58056,110102
42410,63472
143763,222222
100511,116875
84906,1738
119538,6213
167295,245520
253784,180303
77357,85670
1887,891
88490,243489
147687,203082
56565,60236
88352,157890
17954,12962
237353,63698
49102,271293
253971,126962
203042,113225
84478,114967
126012,79336
86807,170452
145561,160967
210704,29274
198090,25791
55338,72209
162414,166163
114274,29429
50860,130174
197668,210198
175141,210491
190912,25854
210450,84906
169235,280688
265782,77132
57897,143869
144227,68137
122210,242284
278159,126450
117152,275138
48803,171493
35005,60731
199680,234804
120844,6733
37266,60920
175265,150097
115035,226411
87497,227601
45077,69521
229677,226411
111666,46796
232761,279730
32659,134375
267350,272176
34573,38342
198470,241460
65035,33934
54871,192513
176117,54758
243605,220403
102573,103499
42385,93778
31871,198
227048,69358
83621,86501
8337,259669
271196,268303
72175,262860
98593,75417
267450,201748
2,178642
126489,48685
227342,158124
219690,213621
131899,51841
227403,130174
39768,200124
268071,245659
25914,31871
242947,99827
60210,16937
104523,114990
204315,120761
53833,62846
193431,95163
224568,82868
62478,176790
59797,133315
13313,31370
118792,57307
183004,46252
185169,186309
279368,104767
193566,258143
230303,264482
103124,39825
184839,178772
233888,195918
268779,212707
203715,230303
94957,211040
84906,66058
8025,64696
188599,174760
215730,91
214763,189334
102573,180926
126257,69521
92310,247998
39134,143959
121560,30286
152771,116934
99694,241454
192120,28140
170689,174110
160890,64632
2302,192929
41704,117152
197009,84268
151341,71038
99234,219689
13239,279368
237945,198090
280962,38342
196363,240201
280045,78736
31261,178145
265053,150733
44747,117677
142320,234704
47258,272961
275994,281055
62045,269433
224365,227642
204562,219782
132693,272876
13313,251617
201497,71417
167188,255229
249641,27076
202693,235496
131582,126790
44343,237220
20706,128282
137810,98595
49447,246660
252357,82868
123774,53738
56184,65793
73797,226411
87980,262522
233165,116869
146705,189940
135120,128598
2260,113777
216677,122795
211634,120184
159592,226411
188820,268990
268138,26587
208542,222873
249387,31885
72717,262860
114951,245870
279861,270639
170606,203952
238879,274276
222373,108687
159169,151654
65971,45433
197791,5226
255655,144629
78568,39211
25389,59026
81435,268136
48685,40351
239874,145892
219079,14402
82012,114456
42410,138280
57020,59728
59263,16496
205822,138
173721,279163
241965,103979
239085,147479
277135,279861
174603,205148
152550,30100
181701,92283
100343,256883
235543,237738
248028,57251
8573,125548
252806,140140
222091,68889
44339,19189
17623,251621
82864,229151
60077,81435
165717,281834
217771,77773
191302,184840
193687,185873
49102,118436
94465,67108
259423,262860
64021,70559
259804,144625
249481,254511
154532,26831
25818,154590
205454,252445
66223,16120
159529,226411
138156,19189
185490,133797
96358,222873
174760,235964
265602,147077
182011,230979
183004,181701
163183,277752
230682,260538
195570,142117
210414,215474
113950,120135
161514,167818
174665,216053
119849,260072
210759,101189
241883,172965
59065,174204
208542,91
16267,71588
179338,89073
234704,139976
241454,8865
21613,157682
54871,7695
82997,252583
251409,93329
132868,7442
19104,34573
115739,186750
203193,170615
202891,70192
176618,132290
183337,163527
56813,209719
182730,8848
135226,938
133693,95918
32791,67827
160100,149638
28435,50054
240918,238638
193994,241454
105607,231071
228233,133747
38407,85632
183233,35353
152771,267959
115894,178778
239313,11508
273699,244031
59976,42878
82409,42320
241626,226411
59039,164725
143037,73530
239785,229327
59966,221876
244110,47258
180402,159177
147077,21637
