FromNode,ToNode
152787,222313
173455,250516
33848,192550
178267,68632
281577,107683
278724,258991
18585,219079
122085,148889
125494,167367
109315,82941
22476,234704
152301,208660
90561,241726
106178,83473
70110,5036
62176,187414
213503,97668
255268,263314
180136,205184
190760,50740
183768,82382
16033,73929
274572,278010
132013,280367
243440,170717
7827,10030
219720,7231
230189,69979
203563,62548
137568,243109
255397,241883
69233,33178
84005,100546
98857,100898
136854,278668
157554,95064
264152,15738
212160,233183
148800,91081
274961,134832
279649,22283
190051,54158
244067,231405
125372,256298
66130,240101
238366,128681
258472,186902
42769,104513
275336,160831
185201,98595
230315,261697
218288,36469
172285,160519
39336,18412
10662,277276
234884,47161
241175,245647
158449,6124
13313,78496
265438,16505
69394,61793
168226,192455
275519,62205
190757,226411
190452,136021
63894,262245
144386,168823
153210,192593
209115,23272
114813,30436
229864,243109
89280,48215
93133,226411
115581,257659
253924,78471
18036,75094
266337,88748
69613,33178
80287,92401
177271,255700
145368,183822
204984,42507
91230,152301
251638,48547
231215,7203
44196,140140
63515,46916
20136,234704
206727,23991
178520,181268
143806,61280
250863,173140
33546,189734
15016,184125
148516,28950
79795,265428
22618,29260
86737,270339
165516,55435
35050,151616
251564,166231
160478,103570
91528,2404
79335,57830
70022,92063
124376,262253
195133,172674
103992,30572
202717,189938
105825,163130
164130,160831
55970,245729
213129,226411
205209,195329
44156,115006
59341,145166
126798,88100
27277,147620
101099,222115
51841,248115
15720,240424
235740,167278
105693,231363
88176,166585
196583,30321
175405,173523
229068,145853
247675,132284
86517,272876
112685,77761
22464,10293
150790,16680
28467,171964
266586,217562
280673,197498
122713,158500
219634,84428
112941,241883
216864,225260
240018,89076
152963,49420
22764,217850
229943,75094
148750,93778
205162,115411
116109,29990
122409,226411
109282,192140
226245,49253
30644,233602
236851,66510
264820,235496
3488,7479
48698,265010
272018,248493
130197,91232
162937,46482
46618,50333
189901,256175
198291,84428
77323,15672
219849,77580
165640,258094
185668,71654
240457,265428
17849,172965
191504,19906
178379,18979
274714,121229
219393,230435
217029,27088
125846,103820
9701,29735
91081,227979
217447,253480
54169,50320
155349,77423
178035,248861
35503,98595
194074,236287
240022,137384
118427,260350
256040,196028
14277,64374
68488,112505
81435,13239
147885,49889
211249,170281
88442,164736
225296,12094
240646,72001
195554,226411
157362,16977
271119,184417
261236,78099
156964,236747
279670,188533
115154,31799
50562,13456
38725,266911
58154,89073
245472,222168
174167,116829
138382,121677
84224,226411
24524,92529
262260,8198
171334,62445
84205,111656
248560,98552
215907,161902
281201,148516
206485,129433
145892,169971
59271,224812
188757,2620
111740,110583
187678,114813
252174,175875
12507,89257
85576,38799
186296,267209
128068,58022
273799,91073
48698,244087
133658,101027
242507,147171
126792,76949
203169,243695
28140,243473
204473,279298
183959,105607
207937,216696
183810,96275
234884,198470
35536,231140
120399,79225
274626,99828
209096,186068
148833,109477
116564,19228
103570,176360
172708,255700
20692,89073
69613,27115
120386,121267
210593,240570
66510,203826
146463,134832
205209,2470
24613,172024
276452,134832
66860,236005
235619,155206
268146,73929
13066,260799
27906,84285
92924,264747
234298,179287
79370,178631
101146,225245
203100,64104
158121,89073
19190,66694
190146,75010
261510,10860
136921,6888
22168,25120
140421,124930
279653,191613
174954,268395
17134,121543
22609,231363
173542,228024
41503,32791
114776,109815
145358,281245
12217,175036
136324,134832
238395,244087
114073,1554
42851,103998
86737,159199
167951,226411
55101,233996
104713,16939
222034,142889
149132,75798
37878,143328
38301,57800
154868,226691
36149,249270
158172,64426
243102,100439
26022,4510
264119,33934
212520,206471
163036,205223
242972,188313
78383,26842
194883,199160
110904,239517
115167,72936
64083,68720
18751,200974
198755,72001
153771,21021
153771,214574
200830,64862
95781,151707
227738,84941
216390,70533
160191,231265
94358,130964
96745,247956
