FromNode,ToNode
31983,114477
201640,142125
155817,150613
281577,107683
184826,206595
122085,148889
195151,234949
170064,163527
74418,129194
62167,84452
262600,142649
155100,103039
212877,132695
197188,24828
267344,221675
57302,215308
170473,228296
109511,27078
280346,270237
88806,50785
29653,34487
123479,209289
54987,150944
213738,179480
158362,165896
256,47071
64807,210026
164332,79005
30112,64259
263098,1177
12184,201065
61536,72833
155849,2656
100310,107874
223342,258602
182018,40710
242130,185794
62237,127955
12676,117458
75469,118137
140840,238668
125684,111317
24762,113888
89396,205440
8668,222754
26255,19357
214066,221522
56813,273470
69233,33178
84005,100546
156979,184255
100191,105405
21307,267054
270771,215344
61381,150705
167032,78459
172210,169637
224151,273052
265906,69358
35951,163296
228005,21203
46232,158339
35070,99121
101152,62928
260126,197150
59402,93213
227894,189345
267857,271675
231266,53540
263651,251845
255614,245659
153466,255375
68062,241921
245537,240790
141370,116180
106776,160732
231913,235496
6170,111805
214442,50982
33521,44757
106829,121884
185201,98595
180882,174300
84382,5394
46510,251965
159844,264096
802,5789
127098,76283
133180,170615
196825,180998
89240,169594
42108,148366
2043,17573
69394,61793
105175,204932
108094,137786
88298,25131
95150,132383
76393,33780
277244,184362
107894,211642
272418,91723
143204,241454
14577,22772
137189,199822
204440,7918
107579,55646
171448,158465
209222,186572
211144,276698
266181,168515
108719,272662
139708,117572
1012,5590
273829,133797
169107,141405
152473,145983
616,185718
51378,219032
89073,255083
264057,216563
133031,185325
22059,74204
59374,270066
85076,243782
188083,153236
237582,266347
102754,275271
33934,89835
73812,47373
62009,213898
140805,135077
10743,108561
250496,61811
248121,73555
84838,240894
206095,170717
155972,208086
245851,37195
206727,23991
192779,235174
260086,103097
103031,243109
71101,74623
238443,57507
229822,36829
222256,168988
23097,178554
149526,140004
145481,160732
269647,192929
259959,257463
53671,195167
113888,167295
160399,221385
41936,224762
278817,257214
274151,101175
155587,247131
165844,141910
9279,9415
71015,187041
246686,61507
154849,20346
163229,146484
70460,236747
145236,186750
201424,132695
188759,179003
101239,40912
79551,77385
207840,41177
23617,119479
24215,96465
104686,241266
201891,23360
179622,198241
218547,214801
42761,247959
245715,32588
203322,40196
183864,130924
69137,234199
155106,218712
254462,205126
114187,91754
36266,63019
278360,171709
220548,186376
164130,160831
185770,166893
233655,152558
269954,186902
124605,23287
199222,194813
1293,197022
223026,178485
77999,192719
35693,166976
13466,110939
193127,140794
270246,214781
84228,189075
27277,147620
167655,143341
3591,279832
5545,156265
28140,47352
251378,141799
51841,248115
88176,166585
199058,267317
105208,73280
143674,46899
84655,140655
20468,247675
121205,125171
169627,56899
26300,158168
192404,260815
3315,73993
28467,171964
273146,50476
256146,163875
50274,234800
34873,219667
85131,215523
112705,136900
183627,65761
167396,161132
233328,137632
249996,225872
232918,110239
240018,89076
189271,105607
171532,174665
213687,224894
53067,16356
37582,148688
13534,64430
229052,39178
229943,75094
242290,241454
223320,36101
53529,58970
216433,66860
76484,55458
124536,120214
209977,225283
18583,245645
146255,150705
108808,79236
258853,37481
31272,248835
129965,20706
119404,164193
89298,47662
192333,25818
236851,66510
84114,57937
237322,184335
38141,280493
204734,98387
38775,23373
