FromNode,ToNode
107913,245146
152546,124179
78659,34573
144208,3712
150756,155672
205809,3537
62167,84452
12058,104312
186735,214967
129115,245659
254996,180771
251400,184534
216542,119953
205048,140237
74577,153612
52499,225012
26964,241454
230074,19189
234660,241276
111808,81435
73418,134832
14488,167397
160557,181701
84879,226411
240383,88409
216039,82411
139051,209222
100146,259213
12039,119821
149709,225296
169577,172234
106425,97583
178341,172872
27535,190553
260320,257076
218111,89073
133869,176576
159844,264096
171330,234704
187522,250238
165364,57149
56792,1710
80123,48625
184131,24860
108053,225872
6165,250960
60093,98387
122152,50785
271309,43982
106469,3164
101708,260463
113033,167867
179368,119479
209013,252680
166971,225872
242266,197662
136308,241454
130672,211249
6715,19738
79588,194119
32700,65759
246604,241454
259959,257463
175422,89777
252778,161972
22647,162672
24043,186750
113058,167295
97087,86244
131456,8144
107562,196218
197388,176828
183340,135785
221161,267539
235588,226364
195584,113037
273751,64737
177896,142545
193667,234704
269017,228149
279236,142421
196393,16120
231040,100595
103123,194540
133881,69358
116848,191181
50515,235496
170713,213296
14077,226643
227492,204315
164994,188864
66307,221087
105693,231363
161959,54961
146947,69358
146919,241454
185061,115653
47957,41536
50318,134832
52905,37653
231244,237452
216864,225260
97975,241454
186965,167295
7672,35084
123250,117557
18212,226411
36919,186419
13534,64430
208947,93989
29926,226411
205025,171245
232472,237861
104580,13239
274631,225872
6330,246163
41645,267670
114142,36955
264286,271034
94039,230911
142080,201332
274047,69358
266084,84571
243872,226411
155314,94719
7853,248681
217414,211557
215040,108822
84898,214128
243502,42602
52322,254409
176472,102673
73581,108046
270397,18592
239139,17845
245479,124292
235512,65358
2266,18571
13756,67756
226580,143088
117533,226411
89171,118776
175104,166976
23328,72346
116374,258348
97506,104564
59778,136503
37474,84268
199426,134832
147885,49889
244887,183004
127459,255713
38638,83047
71773,82411
186907,35333
140929,68295
115401,214463
95667,105607
205728,241454
1951,69521
246729,252874
253189,241454
176427,108730
178705,234704
281201,148516
165060,52906
162351,201497
265036,93740
263652,179044
257949,231363
166951,187979
63138,168635
85576,38799
149764,105607
77206,170294
234452,229858
88315,67503
245570,272254
80216,259822
221949,95163
64682,49041
236811,20424
164292,193452
228466,166150
238744,53783
54761,267986
71664,250190
182871,203163
247295,147733
134511,227089
144086,248139
100387,40471
244989,241355
265045,186750
94097,203842
7326,264645
150869,273991
58848,177339
183144,236824
191779,166379
211126,91620
127891,67171
