FromNode,ToNode
21016,94163
66142,254606
264380,9130
245644,178759
142487,225501
130094,15672
75969,171343
38349,140711
143932,52910
86680,76727
109315,82941
278121,126706
162484,97395
277491,275082
72611,129862
229094,218680
265679,276463
170064,163527
154464,230466
262600,142649
267344,221675
212877,132695
26734,172965
254996,180771
186066,265135
83219,89073
91304,261845
162882,161514
1738,253557
166885,137632
59394,42853
226047,159904
128402,30100
76586,180188
12184,201065
150062,93873
62657,151939
47371,158340
92374,73432
75802,141473
238464,143599
123142,148363
100310,107874
132013,280367
200520,187754
161034,162511
195496,19357
76723,40928
77928,234704
171279,281050
139494,69358
114687,84906
240037,56836
242148,34140
157554,95064
271083,79433
223628,56121
16926,66344
202043,40812
46232,158339
179411,248546
236563,73100
204590,241454
136070,278486
228642,107327
6170,111805
141939,64100
2211,65492
208664,97743
165537,181701
261956,221388
180882,174300
152550,275405
265489,225296
262494,267417
72126,270168
145868,176419
168972,278486
73513,84634
215691,90416
127098,76283
171435,186472
213694,119401
39585,279995
216635,225964
35966,103752
223888,265160
89240,169594
174651,79984
139500,173330
137979,70993
53273,55214
42108,148366
158449,6124
59038,203155
265438,16505
140464,97432
225490,276341
243839,201120
69394,61793
19442,25908
220395,98387
264954,2808
69186,65350
80384,17781
266428,218315
223305,37871
176751,56121
13786,185718
272418,91723
152838,191774
27289,219770
100070,181206
97957,183069
115581,257659
108719,272662
92255,7816
2681,72446
273829,133797
242762,239306
152473,145983
205041,189959
26734,185202
59374,270066
190062,194930
136756,250976
200647,220100
189749,247241
198673,98595
155136,90416
180493,148573
169401,77999
204984,42507
105901,79626
43179,98387
99451,273315
44377,164540
264541,166950
100906,23068
168293,221363
108881,66296
154606,42223
142174,4703
224501,44843
203179,3343
240333,107956
20136,234704
207551,176419
160504,213898
178520,181268
59765,26958
32700,65759
114700,192929
250863,173140
91146,236761
49380,209719
53671,195167
206476,11261
173884,166547
41887,156171
255669,111252
77741,277538
181615,276665
130037,176790
66170,137632
187974,192902
132871,69063
201424,132695
29533,84290
21646,237731
226197,38342
65898,105046
72831,71327
78311,65358
38096,214128
272058,191585
113864,278604
149768,159991
195584,113037
58699,88771
4425,171709
271802,225054
113425,30454
97757,151939
16635,90920
155106,218712
68819,137632
49641,40812
215804,43397
85892,136189
36929,44739
202717,189938
79964,25854
26772,12374
25,221087
164130,160831
10304,271733
116475,84205
182532,188940
261296,65231
263328,251997
