FromNode,ToNode
11336,223724
131837,154547
245644,178759
174929,27115
221012,187485
180689,8674
253294,137632
152301,208660
154464,230466
102378,199400
135448,241587
155100,103039
164355,95363
279712,259220
213503,97668
106012,183004
91304,261845
72976,243810
38499,229139
74577,153612
130854,133878
14845,130211
141312,1320
11521,44894
128402,30100
21497,114307
255865,132695
92374,73432
179975,81435
132013,280367
22555,2825
40380,112857
203690,193483
199846,235496
214494,98895
166781,235496
157554,95064
172210,169637
3762,69358
96554,25458
151203,193000
186018,50528
46058,53998
136890,75313
279649,22283
231266,53540
190051,54158
198115,186309
57949,183004
135620,47388
178463,67756
16763,150282
76752,55066
272588,252445
117635,279984
34177,8768
84382,5394
168972,278486
127098,76283
37668,3408
60836,146316
158449,6124
186525,271408
166916,281568
33659,13623
178253,254340
166202,151939
272418,91723
152838,191774
277046,122611
194761,119479
954,52615
97957,183069
242021,152227
19558,210414
108719,272662
241875,155593
92255,7816
122034,67756
274080,254292
190062,194930
264057,216563
188195,19570
266989,210162
259255,226287
124712,183004
79103,231363
33385,249912
264541,166950
5085,261084
194812,247924
95523,51753
245851,37195
200192,259455
88130,181701
13237,10873
123038,154785
198054,169703
143806,61280
33904,259455
188780,265504
5247,175144
110860,137690
201558,77999
177258,141292
9028,26829
191042,180268
231007,233602
53671,195167
159196,262425
278817,257214
210258,223949
135044,18972
83245,145367
37618,267852
212571,130546
79403,186902
253494,150899
27101,64172
29080,13877
22538,218466
253886,194817
89880,201501
41043,85127
129217,98139
61233,25854
195584,113037
271802,225054
113425,30454
246912,17968
86099,79542
40315,90686
207894,189245
94811,89073
192396,65859
91473,74418
120738,3110
152630,268421
97851,56199
233655,152558
24012,274276
199222,194813
273417,159480
226654,236498
235025,239428
125692,207940
215043,140364
55676,66756
262768,252415
66976,132013
163032,181701
147565,210491
97817,48026
51841,248115
88176,166585
2035,153450
275754,244150
164292,169023
169627,56899
244819,134832
85885,213780
55166,247241
281212,34249
144471,141879
164657,220769
238575,46539
85913,53185
235712,180644
9295,229156
113492,40593
71385,96745
235450,167609
280314,57721
213687,224894
7859,147539
56376,60391
13534,64430
163125,204866
269502,118557
157524,142217
25511,152267
71271,118557
31272,248835
33535,79687
10267,206552
10263,119479
224149,164830
114142,36955
119681,208086
220672,62324
162937,46482
103998,40541
10912,105607
19363,83240
5189,118776
238070,270537
183899,102858
267636,274025
56350,60458
27535,110894
24692,281444
105551,173007
79767,49817
137393,93778
105578,1374
141572,164238
260311,19189
224841,103998
55039,161026
279192,241267
253971,100412
41847,130335
260322,96745
252797,243337
75155,206001
82077,199797
136533,271709
160689,64159
221876,72157
266184,27955
91081,227979
87433,122270
19737,28879
179451,247241
188291,120708
7145,34841
84874,235496
124951,205642
176481,170615
108268,84219
233423,97954
48072,18443
60821,132837
215877,135520
256040,196028
210719,245492
227785,239698
72580,15742
177814,17781
232957,219537
244519,236494
50048,43370
220186,151161
101244,203077
243501,114007
3051,146705
241392,196260
142246,157505
14076,98374
224734,230413
206644,209104
251513,44717
201565,142348
187640,67756
80193,201310
85576,38799
178932,214128
19498,82850
64636,42003
196206,17567
128068,58022
20932,28966
82666,2340
157782,153147
269971,117669
240557,195377
43215,226411
40349,32791
258601,56121
53407,42753
29521,54930
129271,224766
84479,100169
129963,185756
104938,68821
127699,78681
71664,250190
8359,2562
77356,235496
266999,103920
210593,240570
186931,272762
5216,146136
24613,172024
217852,279393
273221,263010
143927,146407
30291,223733
16052,272762
100296,93454
87474,164067
151164,123902
144152,105607
224214,89073
114571,270339
181432,241454
191811,105212
41588,124552
244325,123839
242294,223062
94232,59356
189472,267193
249666,114174
27509,159427
38134,272961
799,259455
59544,254292
258289,21365
70470,48027
278859,146841
193882,204601
4740,248330
112710,131304
65288,172652
190234,27904
96490,76653
183879,218296
82396,79145
73335,7689
104713,16939
195834,226411
187827,181362
275174,145673
238507,120708
185673,31393
180975,165429
262707,65211
146237,260117
158148,133082
8237,19197
246708,49541
39114,119552
97909,120966
32099,70023
148520,234276
71419,207073
222431,157316
64083,68720
182259,42887
130176,73912
25477,60210
199905,252772
153771,214574
95781,151707
227738,84941
233720,226411
137583,168305
211295,168573
161391,167160
107666,73100
16371,157958
170900,277826
120426,25458
22464,36433
139129,119405
259227,169866
8896,19659
49438,8191
252632,203746
175239,22794
22111,6592
225824,179137
