FromNode,ToNode
22137,198090
21016,94163
11429,167295
218742,28600
184441,205477
260325,89073
75969,171343
238298,20200
109315,82941
157094,245659
249807,195283
115649,86656
107077,185718
24532,202577
106178,83473
272508,57412
43314,57507
213503,97668
67891,125735
274441,42908
281103,253885
14845,130211
30112,64259
141312,1320
226047,159904
266449,81358
117938,198090
262847,183004
47371,158340
238103,117343
62345,77999
26726,16299
132013,280367
26255,19357
25885,67021
237807,266023
233321,167295
124863,2260
89362,167295
65529,180200
77928,234704
194879,37273
84005,100546
242148,34140
142957,165879
166781,235496
172210,169637
3762,69358
180244,215457
161509,154919
190051,54158
133468,77368
238714,245749
64096,48480
209328,4485
279580,226411
126651,192623
33521,44757
16763,150282
191725,105607
269378,99532
117995,245659
220696,105878
84382,5394
248758,244031
168972,278486
128132,232139
39866,60210
13713,159570
195687,168226
802,5789
3373,93431
141009,134921
84255,19955
246142,65463
44580,231579
158449,6124
140464,97432
141762,38342
149458,25955
72481,75350
166202,151939
152838,191774
277046,122611
66847,102390
98367,101526
238443,175565
280116,119479
139708,117572
92255,7816
243704,223986
164491,208164
275897,185552
253897,229467
158247,245659
122034,67756
4714,67756
266989,210162
12733,170626
277668,1251
81271,84378
133940,77999
204596,45905
100906,23068
16173,126037
100648,4046
192516,243079
1975,214128
70864,222442
10743,108561
84838,240894
236671,89073
108881,66296
109040,235635
240333,107956
84002,241454
188706,196228
239048,151939
275516,84319
123038,154785
187080,166893
188780,265504
30328,98076
74420,232596
23038,226632
191042,180268
113646,6914
278817,257214
7976,134832
165472,32791
135044,18972
150828,147041
254504,99660
181615,276665
212571,130546
201424,132695
253494,150899
192257,160808
110529,116200
161597,43300
22538,218466
253886,194817
41043,85127
179622,198241
4425,171709
4654,192929
1429,183401
94811,89073
40315,90686
204332,247241
36929,44739
68429,140996
176856,494
192827,89073
9645,124147
233092,188482
235025,239428
125692,207940
25064,21292
32492,56813
27277,147620
147565,210491
53563,58919
51841,248115
96725,181701
88176,166585
28648,1553
2035,153450
241229,58836
143674,46899
126474,126367
112286,44929
278486,194348
55166,247241
34873,219667
17757,80831
234610,173796
172151,155586
209264,37443
198195,151939
85913,53185
32651,183768
39396,262946
267625,24536
148420,17781
120019,9600
49195,132074
273049,134832
138189,43545
207100,202134
177112,192270
279282,183004
30709,224653
