FromNode,ToNode
43949,139062
152546,124179
25420,174374
94257,135395
274665,267492
21487,10825
127474,130856
260125,234704
119787,34573
262600,142649
16036,183004
129115,245659
169804,176379
77921,34573
54625,134832
130854,133878
195356,222854
26964,241454
81358,113694
195195,198840
224225,234704
14488,167397
37269,40137
14579,137632
206804,181701
62333,42894
167974,156794
15912,12593
182750,135736
158947,165157
157695,248139
100191,105405
153985,81435
14109,9973
206893,145776
10501,203322
29327,100946
238790,243116
75962,280902
206862,14344
131630,89073
208772,156636
39154,89073
241069,248091
178463,67756
91753,95920
174885,167290
239494,267607
139816,89073
277263,276627
178053,119132
34177,8768
159844,264096
182658,68295
31611,241454
176195,266528
33672,226411
28621,272762
101488,218081
162072,153049
60836,146316
276199,48464
253739,269670
182278,39790
81230,226411
256654,89796
148374,14991
222586,218466
140946,134973
123693,93778
198663,195394
243704,223986
136756,250976
247824,173057
145368,183822
239169,242760
200647,220100
187128,67756
123654,117169
99259,123613
14363,241454
39305,42485
96148,251796
107564,132133
274984,186750
24989,61868
174535,96291
32700,65759
184279,167295
201144,9670
151753,177950
63436,159569
101341,85359
14454,27904
112148,73530
108759,216755
154278,14121
25160,212119
75215,92447
164762,154946
215079,185875
143605,82411
264856,52414
161450,153893
149107,60210
221010,225548
24510,21780
106720,95758
19923,26404
216527,267946
215731,222360
182569,192625
12222,93989
279236,142421
52947,114581
215919,95163
278360,171709
166935,234704
143634,203564
38394,43360
35801,165189
78113,243611
235286,87333
236702,270111
224758,260117
242004,109132
161072,155557
58972,39152
65967,22083
182411,130115
277961,105469
20998,202127
192880,58764
244851,217768
48957,45809
193181,187709
3804,226411
161725,44552
191093,224029
116521,215344
97975,241454
61915,214698
52547,22663
148807,194518
154421,58764
66012,58764
120571,274813
162956,247252
168645,225872
170156,176032
4419,48301
67634,133797
191644,189283
58597,241454
229448,186750
50814,35452
124536,120214
12927,278083
101531,33539
239869,56978
201562,229876
37824,273843
121514,55974
178608,86979
10263,119479
62386,187642
56487,59301
45944,79233
76432,179992
207659,68889
34532,226411
56069,231363
9387,115038
157345,67756
211532,96659
57439,89073
104621,208529
70270,68889
24692,281444
131156,160369
106545,143707
234267,240897
11675,219124
85015,216671
82614,75895
115399,113261
157915,55788
146379,142710
15583,282
138752,198090
52247,154724
228631,222430
190306,250355
263557,226411
244445,241951
656,196405
128383,121027
19905,220885
223760,217163
108268,84219
176481,170615
5899,31871
273948,67606
166540,147064
154111,89073
94250,57976
157610,232111
169243,186750
143014,67756
5360,241454
88809,176595
47096,22794
177217,170452
196372,207191
91051,89073
92244,78616
18093,279044
214014,96567
183290,279208
116361,42188
156964,236747
239851,105607
57245,97927
63791,61463
146413,251000
81564,94711
245472,222168
138382,121677
187052,177458
23684,44620
65950,37861
222439,146705
221270,75851
199985,194029
2839,249050
73165,226411
218150,158759
