FromNode,ToNode
245659,154291
57467,245659
66211,278650
70993,59531
70993,127641
116272,245659
119479,65841
219709,245659
69256,256214
176659,201501
68179,226800
108328,72661
108328,107772
178134,58112
178134,100504
46115,170578
272690,60485
272690,172811
44867,92929
44867,122817
44867,202402
251615,92929
251615,215289
251615,273194
273194,92929
215289,92929
215289,251615
215289,273194
92929,273194
224841,31298
224841,178204
230882,132284
114275,245659
168447,245659
57507,132284
102512,60826
102512,95609
60826,102512
176529,42954
38079,15641
15641,38079
92327,98527
131000,245659
87769,245659
25818,41876
25818,71028
181411,43724
242941,110876
242941,120065
242941,278986
196487,59442
238111,2653
238111,124875
124875,2653
124875,238111
2653,124875
2653,238111
154291,245659
133503,279048
151707,132868
15240,44707
15240,59550
15240,151707
143251,174040
114623,31328
114623,92715
114623,98595
98595,68912
92715,31328
92715,55418
92715,98595
92715,114623
55418,98595
31328,39172
31328,92715
31328,98595
31328,114623
8268,26092
8268,212918
256925,116091
256925,188745
256925,232218
12012,178204
12012,273549
178484,116077
235496,117152
117152,48745
117152,235496
117152,258651
269403,160365
269403,245659
160365,245659
160365,269403
104307,119479
104307,142332
104307,212168
249250,115864
249250,177633
249250,245659
177633,49294
177633,245659
138312,177633
138312,245659
138312,249250
390,252359
252359,390
252359,28434
252359,95843
410,87415
183005,41912
41912,183005
237225,253097
40744,151707
40744,189211
204365,245659
278019,119479
484,229446
229446,484
218831,223902
109247,194751
144780,5077
278986,242941
128097,245659
153285,86409
153285,111274
153285,172284
172284,86409
172284,111274
172284,153285
86409,111274
86409,153285
86409,172284
587,279048
279048,163144
121370,7231
7231,105904
7231,121370
7231,238496
104446,170578
186688,245659
636,8002
636,86847
636,148172
636,225499
636,266222
668,245659
263632,62464
263632,134452
263632,237488
160523,245659
715,15121
720,232092
720,245659
232092,720
232092,245659
723,24557
24557,723
218156,245659
60138,56647
219839,149379
149379,219839
750,277149
277149,197884
128453,203475
223697,244007
258619,245659
95784,245659
64669,50023
74201,238666
74518,17797
89042,17797
37656,263316
75365,28290
75365,69256
75365,256214
246451,84878
246451,134454
134454,84878
134454,246451
84878,134454
84878,246451
39634,16803
16803,39634
236797,213203
166543,68689
10510,33831
10510,166345
10510,205212
85763,245659
36254,23939
36254,29460
36254,49224
36254,52263
36254,80401
36254,82058
36254,89707
36254,132265
36254,155511
36254,169096
36254,194280
36254,208304
36254,241560
73032,281192
202402,92929
202402,273194
966,236723
236723,966
273443,147878
77773,100946
100946,77773
100946,103754
79749,16101
1041,3929
1056,119479
30454,47347
30454,109744
30454,116356
30454,133503
30454,155235
30454,197056
30454,198417
30454,219707
30454,228066
30454,233769
240679,134475
240679,190165
240679,197993
190165,134475
190165,240679
134475,190165
134475,240679
269275,227615
227615,27681
227615,149856
227615,158799
227615,214913
227615,215841
227615,220580
227615,230492
227615,254493
227615,269275
27681,227615
27681,269275
5447,45029
276964,245644
245644,276964
33359,31481
31481,33359
1123,5458
5458,1123
217175,245659
1141,99642
1141,245659
99642,245659
242799,25579
242799,62631
25579,242799
61385,82972
29712,104504
32591,242941
251268,125141
210213,245659
149736,245659
47661,245659
149291,245659
133686,245659
102290,245659
98276,47123
76998,26909
76998,51661
76998,160738
76998,209693
76998,223381
76998,272459
148264,133503
147377,21963
147377,62814
62814,21963
62814,147377
21963,62814
21963,147377
277316,44867
277316,125971
277316,152944
277316,203887
277316,242941
198783,78160
198783,203887
198783,242941
