FromNode,ToNode
38255,227318
17529,225968
21016,94163
281577,107683
38349,140711
109315,82941
152301,208660
231456,275624
163027,22987
170064,163527
102378,199400
212877,132695
272508,57412
219540,241474
11464,45867
170473,228296
91304,261845
26231,48854
77370,207689
61419,100833
83930,166893
90701,221087
128402,30100
263098,1177
223521,202079
61536,72833
178672,186736
62657,151939
238103,117343
126915,241398
249316,20840
165023,262660
132013,280367
17574,2954
48962,25721
194879,37273
85351,183004
41759,14467
65529,180200
22555,2825
21175,246968
240037,56836
272132,64508
209665,176790
567,226411
172210,169637
271083,79433
96554,25458
136919,134516
228005,21203
7743,159582
227894,189345
34523,203843
206862,14344
6170,111805
33521,44757
165537,181701
131945,155998
202096,184345
262494,267417
209780,1103
36641,1438
261979,115778
13713,159570
122003,232415
802,5789
125178,132695
39585,279995
84872,99679
56252,153729
42108,148366
158449,6124
45729,30109
246218,152221
189624,90730
186525,271408
31461,19075
235130,160888
102582,120706
21876,258617
223305,37871
82579,160957
123693,93778
179037,192120
9860,8056
131584,5640
115581,257659
90531,193487
280116,119479
266337,88748
242762,239306
20530,88167
153490,115880
91230,152301
141934,146428
131028,106924
221842,257017
125712,100932
165537,225975
248121,73555
68640,277080
94782,177116
108881,66296
176888,62478
154606,42223
245851,37195
277286,251990
22411,199960
198088,208891
20136,234704
160504,213898
199611,212918
145084,82692
33904,259455
74355,11261
23038,226632
34232,51076
9028,26829
183303,202577
182336,261879
173884,166547
255669,111252
135044,18972
71015,187041
154849,20346
254504,99660
128019,246929
164762,154946
254870,80724
89880,201501
113864,278604
207840,41177
104686,241266
4425,171709
4654,192929
195133,172674
175284,96745
224015,231080
217084,4640
269017,228149
192396,65859
210533,105919
36266,63019
72955,93778
235025,239428
27200,63639
87206,250692
125692,207940
48685,230713
27277,147620
28140,47352
235740,167278
175405,173523
88176,166585
142972,280493
75454,120708
52155,273788
143674,46899
151855,153882
228772,46375
271181,65463
34873,219667
101115,226411
249996,225872
32651,183768
113492,40593
240018,89076
249711,253047
82657,168748
255934,62478
115238,21949
22764,217850
229943,75094
140769,137549
170577,160831
116109,29990
203631,170281
229030,2385
100325,14344
108808,79236
187456,42229
33535,79687
119404,164193
253394,211820
162682,4500
131204,65009
10263,119479
131181,33821
204734,98387
567,234139
10088,166032
230279,188136
114142,36955
272018,248493
187576,105736
153687,157226
189901,256175
5189,118776
18553,73530
2651,8272
279397,18036
238070,270537
165523,142105
262217,91224
176472,102673
178379,18979
174780,219619
260311,19189
122472,155282
138868,170578
93774,141577
95222,195329
270017,231903
78827,265319
159519,28167
187456,131001
262723,255754
100654,126779
259880,204925
235687,218576
161090,86607
59137,91488
203031,216807
104271,101367
124951,205642
247319,221087
88838,107683
187537,65463
14277,64374
210719,245492
231772,18994
187047,243715
76014,82341
92244,78616
156199,48698
18093,279044
107638,93989
181597,119126
178302,15411
223902,166381
50562,13456
112742,167367
107827,197712
64066,209248
271528,62579
2839,249050
276955,139240
69256,279419
30414,119479
114231,116434
204237,226411
96261,166088
277381,38463
50148,183004
231752,13239
75068,43280
165899,181701
111740,110583
80345,14808
188757,2620
242868,259243
13809,227167
163976,241267
85576,38799
178932,214128
64636,42003
266864,178321
11807,161404
83168,188565
128068,58022
273799,91073
272517,27277
71878,109013
269971,117669
203169,243695
47084,45157
173573,258036
97564,247252
87732,247241
172385,276457
153190,110102
76783,82692
53407,42753
190951,9941
96131,112972
30844,226411
42761,121743
129963,185756
104129,111791
180635,89073
72008,1032
173262,4256
88577,168573
2963,74506
103570,176360
160374,39925
171111,253173
210593,240570
205209,2470
188069,155768
263739,23039
259254,210047
35761,96465
187290,41177
219814,278352
175157,253874
121308,62450
158118,183004
269463,90614
28599,271446
135550,96745
41588,124552
190146,75010
26355,200210
276878,146705
139083,108491
82538,234704
228335,181354
140769,44004
70592,143595
127891,67171
145358,281245
2620,236019
176876,101653
227187,99740
64542,82868
17569,10352
156563,31290
256903,88679
274740,112937
97781,189136
214931,100735
189938,155821
89972,82745
151768,109874
104713,16939
15452,55341
3253,238023
149132,75798
18928,258535
45620,234704
257578,215333
187827,181362
35347,93778
145124,183004
210620,226411
103017,138580
135742,17781
262707,65211
147194,131202
242972,188313
18420,15121
191438,158582
281765,181701
39661,31407
262249,211401
97837,43397
259871,130348
185453,240157
153771,214574
95781,151707
261874,276469
137583,168305
269949,151697
25156,195401
267229,278173
257442,131551
96482,17781
243925,232849
25773,49014
236016,152010
148701,218581
173098,76655
14740,255754
192985,116026
6833,199960
257591,45120
50025,151454
20754,259455
52892,137434
78914,49102
114754,109544
116366,93778
126242,175041
196773,109556
211451,122498
237594,127526
72382,93778
278579,104766
124123,184599
165443,142307
226088,184266
242699,206838
226137,32833
253747,261443
623,142226
196906,140769
97154,269829
102716,207596
241545,192120
199937,242531
70010,34894
85195,145989
8628,51253
217529,169349
238395,265010
205696,186228
62296,226287
177506,54092
58748,53728
212637,247599
34968,248021
277175,182258
199217,170578
209567,47433
219849,222965
84037,113293
208098,264269
60065,96745
72644,47800
76014,80930
239143,204521
94886,88452
22326,86999
153882,2260
174595,110102
43782,226411
180684,120154
193785,93778
34975,213988
151091,57787
233618,258234
175831,124195
212037,171439
165814,80103
17883,226411
12722,226411
73778,230465
87515,272672
235797,218671
105721,226411
138094,147973
24341,133952
49939,28464
22592,2355
9875,83588
122397,211669
63731,28600
246973,251990
39191,197588
238353,16885
38180,240569
176868,235702
274944,167295
141480,122366
43950,142613
213876,183004
40205,183189
6502,45925
18230,131424
245102,236912
195097,207333
9059,168573
88748,94455
124067,118801
38433,65470
104808,100762
201990,199750
67725,158009
271448,37051
88492,160324
188196,249301
22326,267691
173523,29162
173513,88492
66671,14513
219951,266488
220596,176790
81542,226411
14571,226751
40109,32174
273351,265319
108548,117635
102598,73585
247256,122976
219716,122611
249753,227430
193332,88075
7008,236305
235338,105496
178804,72061
44235,197760
233304,6819
164969,144017
271162,36198
30617,165174
58701,191573
232819,10943
135803,243674
237519,210297
86188,17351
20050,5189
90522,23977
152935,267353
132527,139046
255735,102560
167906,262860
182669,84244
72944,157452
65021,161404
137321,69793
117146,137242
267265,65264
262391,69245
94782,254729
34413,174204
33226,174657
85923,209198
176275,169938
15482,73239
225746,43653
171831,248861
174706,167812
36588,98448
58112,242536
60148,36369
152530,176587
6397,234704
97399,196487
192114,137632
191792,189092
137271,20380
237634,201810
244067,93778
196750,17781
201368,215660
237849,266325
79795,209919
218403,96153
62930,125827
177330,181954
204243,133191
86369,7470
146012,247241
64997,192536
137099,31894
88249,199308
13630,176790
201857,93778
43331,260959
117480,47111
181197,96744
123479,213147
224526,142070
48021,67823
97587,166023
117371,73100
127355,195724
143658,49682
145230,142874
141017,281217
161435,260414
78328,52951
5201,1860
136041,137632
205019,171041
22288,171525
14425,239364
3627,265114
