FromNode,ToNode
120904,66211
120904,247466
66211,60936
15361,237014
211301,268699
140571,42940
204783,156788
204783,172187
204783,274897
156788,22250
89511,129255
240038,152131
240038,192929
152131,38942
152131,192929
152131,240038
148626,276488
94115,4109
27914,230963
4109,94115
273194,92929
273194,125693
92929,212298
92929,273194
115247,26406
109477,69233
165,191378
191378,165
251876,95918
28523,20152
201,192929
172124,16739
172124,55896
16739,55896
16739,172124
76058,66229
174532,62482
173147,52966
173147,69005
69005,87260
69005,173147
138156,128304
241691,192929
236191,192929
244120,192929
162765,192929
35868,192929
35868,241691
35868,244120
270401,277678
211376,71101
211376,165672
165672,8120
165672,16150
165672,71101
165672,126306
165672,211376
71101,165672
71101,211376
192767,192929
247510,133378
247510,181368
320,28364
270450,97670
270450,143037
270450,219188
219188,7084
219188,143037
219188,230991
143037,219188
97670,102321
97670,219188
97670,230991
194898,227853
350,178484
230457,16045
256040,193413
193413,256040
255896,24541
255896,133069
255896,171918
255896,176050
255896,186172
255896,209587
255896,234947
234947,24541
234947,133069
234947,176050
234947,255896
176050,24541
176050,234947
176050,255896
24541,133069
24541,171918
24541,176050
24541,234947
24541,255896
252085,24726
107543,24726
420,182316
250616,74863
250616,129927
250616,139891
250616,143037
250616,219188
139891,74863
139891,129927
139891,143037
139891,219188
139891,250616
129927,74863
129927,139891
129927,143037
129927,219188
129927,250616
74863,129927
74863,139891
74863,143037
74863,219188
74863,250616
230477,109477
46950,236744
46950,279389
99548,90654
99548,98198
99548,101855
99548,144767
99548,177376
99548,178472
99548,180503
99548,262777
99548,269162
61739,273504
158868,17671
158868,106756
516,101492
160508,116144
160508,145737
10691,116144
10691,145737
92842,103820
15944,91620
116498,917
917,116498
173421,83153
656,12472
12472,150350
16037,12494
5879,154856
263632,19411
55974,263632
132696,281196
735,16107
735,91620
16107,735
16107,91620
272961,208676
154808,12606
177376,99548
802,98751
98751,802
30274,45833
264807,192929
69367,31132
69367,137976
849,13885
849,144601
251072,260516
62070,109477
865,202834
202834,101333
166543,69367
199773,132676
132676,199773
181368,133378
181368,247510
253395,66615
122916,230963
923,217211
217211,923
932,12193
75063,76228
75063,223646
193678,165429
228991,206538
109691,1760
1032,92401
92401,1032
199797,65580
134949,118672
134949,235434
118672,134949
140539,22108
22108,140539
216665,14483
31132,137976
209780,178759
159226,178759
33359,178759
22543,178759
193520,51324
193520,90273
193520,99116
193520,118516
193520,140395
193520,148467
193520,193678
193520,255312
193520,276565
211464,120843
1214,210335
35109,17750
35109,50528
15004,17750
15004,50528
273249,69005
273249,173147
273249,207343
207343,69005
207343,173147
207343,273249
170386,177905
105575,11115
11115,54101
169092,109477
1385,137639
137639,1385
78435,103820
1451,234248
234248,1451
142952,93717
211474,118656
211474,147038
147038,118656
147038,211474
118656,147038
272254,143037
272254,219188
272254,228296
272254,251442
251442,137706
251442,143037
251442,219188
251442,228296
251442,272254
228296,143037
228296,219188
228296,251442
228296,272254
201725,143037
201725,219188
201725,228296
201725,251442
201725,272254
240898,116026
240898,189938
189938,116026
189938,240898
116026,189938
115268,184852
203157,51016
36851,5733
128549,272961
70637,209714
127945,103979
127945,159282
259229,128368
225556,104413
189229,128368
207896,104413
207896,225556
128368,189229
128368,259229
101333,202834
1760,76999
1760,120157
120157,1760
76999,1760
33934,195938
1778,255485
255485,1778
1789,216500
75802,263068
159603,7153
86013,103820
86013,207848
1852,99418
99418,1852
25775,241330
55036,123216
55036,144540
55036,214037
55036,239499
264821,193713
178472,99548
171918,24541
171918,176050
171918,229628
171918,234947
171918,255896
1886,96248
96248,1886
123619,88755
129199,138132
217280,44824
217280,87860
93213,65109
93213,117896
93213,256444
65109,93213
23437,39267
2000,69367
2000,253173
2000,281007
239055,109477
239055,169092
119723,246738
2041,24726
155165,224178
138810,272961
130174,50860
130174,199395
130174,248026
50860,130174
97837,33934
17739,28396
17739,33934
17739,97837
89476,172906
56005,172896
186309,142244
186309,173099
186309,180668
186309,262429
105083,87650
105083,129626
174118,24726
278364,92842
278364,103820
136882,211442
136882,216552
2295,116026
2295,189938
2295,277953
277953,116026
277953,189938
259838,23092
23092,259838
237392,219075
168892,166605
161908,34222
161908,69755
69755,34222
69755,161908
34222,69755
34222,161908
11016,278083
267015,109477
248078,109477
196791,7142
7142,196791
13728,44947
13728,281196
57315,28966
255681,53850
255681,69858
255681,78360
255681,192929
255681,246023
159602,192929
159602,246023
226312,39763
39763,226312
75931,101760
2512,63430
63430,2512
196612,65934
161692,145696
116196,171636
87034,70499
87034,125251
70499,6639
70499,50167
70499,87034
70499,109943
140473,165519
235899,34604
235899,98590
2641,95608
2641,192929
2641,246023
246023,139497
246023,192929
246023,255681
95608,2641
95608,192929
95608,241691
95608,246023
261543,47764
261543,234266
234266,40092
187691,101753
143088,56067
101753,187691
56067,143088
40092,234266
2674,192929
2675,248139
278822,234248
136401,67930
136401,83916
136401,212663
83916,136401
193435,238600
183332,1032
183332,92401
193487,194408
201128,97670
201128,143037
201128,183244
201128,193487
201128,195918
201128,219188
183244,97670
183244,143037
183244,193487
183244,195918
183244,201128
183244,219188
195918,65172
64896,210225
64896,233647
64896,241330
64896,272559
79862,278373
185225,169715
185225,230810
36205,75821
27349,169715
27349,230810
2888,196920
196920,2888
13841,95363
28983,192929
142275,192929
2944,72720
256314,200707
60313,200195
243862,53889
243862,148315
243862,167580
197435,53889
197435,148315
197435,167580
136728,11161
136728,160291
136728,218960
155924,102145
102145,155924
140118,109556
140118,251313
