FromNode,ToNode
214109,122405
214109,165732
61790,25301
25301,61790
25301,215301
17781,234054
19960,31084
103031,256298
222873,208542
222873,273381
208542,192120
208542,222873
93900,101849
17217,101849
221920,168353
59625,218466
27672,96862
32916,87501
32916,172295
281056,53639
281056,130335
130335,53639
130335,256298
130335,281056
53639,130335
53639,281056
59563,32916
152431,192120
77762,218253
52653,120170
42761,51662
42761,164130
42761,238028
7328,17781
100115,267004
100115,273437
256322,172784
35329,182158
35329,258078
238,256298
84906,75246
84906,97458
2302,221920
22305,17781
267047,88180
88180,267047
212421,17781
212421,236896
162292,50337
162292,263287
270450,84906
270450,133715
270450,170454
218532,84906
218532,133715
218532,170454
170454,84906
170454,133715
133715,22278
133715,84906
133715,159740
262731,86607
205283,240679
86607,129475
81454,86607
81454,205283
81454,277975
349,152360
266335,36106
266335,119859
266335,221124
266335,255002
266335,255482
113673,119216
192120,58718
192120,153900
192120,176541
176050,57746
176050,172665
176050,192120
57746,96581
57746,176050
57746,192120
169334,30534
169334,33041
169334,70512
169334,135118
169334,137558
169334,144193
6148,56864
55082,165165
240067,40744
240067,84906
240067,129927
129927,40744
129927,84906
129927,240067
40744,84906
40744,129927
40744,240067
252574,11048
252574,105689
252574,113673
252574,119216
252574,137659
252574,212177
252574,240757
252574,252182
252574,264651
254896,32916
200818,236499
200818,276468
24979,201125
235133,106344
235133,118850
235133,135034
235133,148046
235133,209565
235133,241534
237126,178510
237126,212695
6033,12587
139708,36363
139708,117572
139708,281600
238733,17781
64172,12930
64172,205283
64172,208542
231853,203084
231853,208542
231853,222873
180862,82816
180862,231853
277668,86409
277668,106150
277668,142356
142356,86409
142356,106150
142356,277668
106150,86409
106150,142356
106150,277668
86409,106150
86409,142356
86409,277668
104755,17781
104755,37666
53780,255873
119216,58269
119216,99902
119216,113673
119216,117477
119216,252574
119216,267533
5956,31622
5956,112529
12094,53049
278961,266335
214655,17781
616,266335
179719,208842
208842,179719
43854,17781
5918,10815
170169,162292
9124,162292
5879,31527
664,5876
5876,664
176624,80653
68175,21574
68175,32399
68175,55125
68175,57937
68175,64565
68175,164151
68175,180745
68175,195519
68175,209880
281600,36363
36363,281600
167106,13078
167106,47006
47006,13078
47006,240432
193342,162076
230999,170448
268402,17781
77765,32982
155716,32916
155716,59563
223092,32462
223092,259316
223092,270237
46799,183189
16238,12297
190607,69852
181237,190607
198518,172417
172417,198518
182957,17781
244142,247816
117146,187525
58802,244142
176419,38368
176419,101391
176419,198563
176419,232738
176419,247005
176419,248345
176419,278418
197861,278806
76542,17781
76542,104308
104308,17781
104308,33270
104308,76542
76593,17781
76593,34011
34011,17781
240679,161978
200363,203533
203533,200363
1087,37248
1087,98934
1087,204650
204650,1087
204650,37248
204650,98934
37248,1087
37248,98934
37248,204650
1102,16470
16470,1102
271156,154582
271156,276751
276751,9021
276751,177318
209780,154582
209780,271156
209780,276751
177318,276751
154582,271156
154582,276751
92629,115745
92629,276751
9021,177318
9021,276751
247502,193448
193448,247502
219248,149049
93277,17781
214110,62001
214110,84906
214110,133530
214110,174497
177908,78198
218284,197653
197653,218284
235261,20448
138802,152360
138802,257272
63180,257272
47733,257272
1218,263796
263796,1218
263796,45415
226763,149736
149736,226763
55857,154711
1235,256649
256649,1235
202790,140962
140962,202790
30507,19432
30507,172181
30507,243359
241182,17781
241182,105656
105656,17781
105656,241182
232648,30184
