FromNode,ToNode
22137,198090
8501,170452
87681,241454
221582,95163
36577,213202
21202,279218
11238,191707
53987,58461
277491,275082
149816,88725
189223,191703
224015,154619
132419,90543
186735,214967
40493,169732
76268,39193
43250,132676
37113,131481
128900,32791
230636,47652
200143,205477
234767,67132
213186,110659
272741,262811
232176,107277
158947,165157
156979,184255
203884,207526
189791,178966
72831,17933
26988,141233
62284,226411
116204,119773
60444,233592
73638,198090
125700,234704
215854,192718
220696,105878
6615,18669
213838,174327
13713,159570
39336,18412
261514,210450
164746,120117
89184,3408
169623,65551
109537,186750
270740,87888
100300,114292
14577,22772
169310,226411
199377,138869
66847,102390
165601,105607
136625,139196
7889,3060
22951,50421
48752,107848
94782,177116
127541,145456
192992,41117
36422,134258
896,256979
3159,27904
276363,245659
242000,168793
169351,226411
224467,226411
153384,193370
154349,98552
197567,138629
120756,262821
72329,34573
279255,53055
242020,122611
218547,214801
256841,10520
21892,37227
130366,216269
77075,194930
145277,265992
275523,135104
135674,177724
184498,251876
46809,105607
190846,180049
251663,68295
243222,238685
25915,1723
44156,115006
32533,186750
41137,139829
97817,48026
267414,93778
52155,273788
255535,272816
151632,17680
92030,166976
227551,34573
59155,208086
224735,183401
22033,173546
45131,119479
173585,198179
116721,67756
278584,169814
236851,66510
163540,226411
139041,105607
230279,188136
153366,142200
74425,165023
97161,94947
5189,118776
243630,34573
223265,81970
165523,142105
131156,160369
92523,198090
223351,232061
272461,262810
2266,18571
95222,195329
35005,252186
14556,85077
36573,35084
266184,27955
166024,222332
19905,220885
154443,204797
233906,234704
278127,268240
54626,97521
225506,134375
48361,265247
140929,68295
38299,178204
101244,203077
110719,212326
110280,62989
270196,31871
228268,207801
52602,27710
2839,249050
148849,234380
197592,166561
214008,92746
187567,272442
193063,187803
67528,82411
55061,270237
32229,241454
101603,26536
257949,231363
213349,274276
241643,67518
91103,241454
259857,53666
208578,92758
14524,241454
166267,207929
155816,167295
21817,68295
248806,223902
24580,122970
92772,272762
138654,118500
74117,78184
278080,132284
231688,241454
34321,51174
150097,159420
107868,226411
186684,245659
116089,155727
118114,107386
107202,68295
168075,120849
100387,40471
220692,99996
147547,89073
124598,129386
58848,177339
72546,75283
120167,105112
47380,269959
127891,67171
280453,117152
47677,207801
10519,95163
143848,272442
92828,215505
257026,245651
188029,26142
200472,33574
229849,222170
57801,57228
279762,277226
261017,225872
243805,131081
136145,174401
216381,281323
54474,84219
237282,25635
222034,142889
197950,60210
133073,241454
110756,182141
191913,121199
271928,104869
84274,83047
158148,133082
159247,154291
29174,165162
51173,204925
194883,199160
53754,45536
152634,260061
135238,53354
151079,208306
172716,232869
166509,270771
215645,133797
35044,226411
199428,38342
54516,173057
24296,21994
179439,23519
235780,134832
55115,31095
259493,212119
92477,81435
119218,73658
163883,243831
94814,3408
177508,181763
107886,109532
82142,87988
201121,82853
267508,105607
158673,4556
165443,142307
138449,64967
269589,276091
274817,246801
173566,162588
57195,233786
205038,142703
48649,159678
55809,273980
153743,157161
167913,125713
210927,102842
79314,173856
125268,192844
199937,242531
118737,88307
276553,167476
38616,37809
162340,225872
144613,69358
281729,272517
147885,44508
2981,10191
139932,241454
108593,10317
101838,208182
20131,73036
268519,122529
274013,20468
31527,83111
173765,153807
36571,40843
112452,70272
37784,69705
276783,272987
43163,50273
83352,169863
11176,67756
140659,38342
48599,114813
232801,235921
208814,55788
220947,86211
51090,129865
96639,91042
148868,144575
178492,19878
140261,272765
109123,28204
33658,251876
7160,226411
40780,176790
221033,262860
107302,145673
3128,272454
34764,214128
256301,233140
40295,65463
189171,250620
84712,71531
132247,126133
195493,214128
175263,170931
258795,139081
69790,235133
90562,132631
85979,68295
181991,271173
130913,143082
138892,195932
1339,131233
161261,274179
82051,120971
97826,82273
229039,244449
31539,103429
279093,271332
177024,13456
94728,67506
239925,181701
156245,38342
67800,40415
30249,125127
122238,17781
198641,244189
246279,134375
90522,23977
181022,187453
133307,126960
18931,95609
261392,38342
37689,211376
266054,235496
184018,67756
100784,174664
153409,241454
227207,54462
243481,57839
185004,133514
59024,251053
80372,106606
106110,38156
251014,198090
149568,135212
160120,39075
190954,198766
273361,271127
60148,36369
226854,128645
106132,3600
113828,116028
78899,270771
19224,65884
105022,57149
77507,183049
26951,18353
50687,38342
51824,139062
10071,38342
88242,32628
70493,95163
239704,138460
32788,220862
109622,242084
94891,245659
116935,78833
5771,226411
264752,258657
270486,259177
132624,241454
70185,130407
168333,152920
49097,45066
196774,48525
194692,19189
257313,183233
79857,188438
189218,214128
142246,146857
263936,136821
148241,252329
227549,60210
259464,262452
156686,240300
47550,3245
227338,223714
28248,31453
8305,10594
58168,241454
75100,52321
161667,23923
102137,226411
116,108800
244617,270237
79835,85764
58360,184308
173835,136482
247575,236303
17170,226463
269583,177070
258396,226411
220378,23360
254662,79381
1669,241454
91936,121216
122688,1904
223315,39094
29876,34266
166000,226411
124877,69358
50170,57696
260701,61876
118951,244126
67941,24726
249342,270244
186529,194539
74702,163447
141205,69005
251019,106544
151731,214128
104721,162292
1928,186750
222,38079
8726,241454
62337,212914
88342,63571
209184,13700
275714,50183
48529,61510
271952,248586
37174,188854
136498,91239
153748,93181
270508,260132
111250,268405
278688,122069
127809,36283
19427,78228
114699,92641
79941,139413
172421,234069
135699,254292
133139,24093
279038,231363
249621,86939
163556,206555
230052,225872
279504,251796
37730,151697
148711,129690
165024,77773
131148,93778
60247,30622
145703,221467
176907,177449
136078,105607
158436,74073
161681,35084
51352,166582
225092,167295
275167,249929
127314,241454
175352,184581
149539,234704
214590,158732
146538,205477
34034,222457
44102,226411
244544,209778
267440,166720
7798,68889
138222,186750
173353,71784
25414,163129
16938,233044
19288,193823
169360,208287
105950,99636
188632,104102
169008,158397
172523,169315
53770,207308
126813,187061
31465,85564
40685,36731
37105,40336
159073,42137
171487,241454
239184,242780
249830,266708
73970,78290
269951,62336
250457,250303
94620,65456
14650,257049
196997,102248
2908,226411
164065,89073
269489,101684
35010,129364
120226,129216
190642,115531
36191,28106
18038,231363
28579,4482
168431,34573
62196,251990
182042,25850
181212,183004
209113,124179
59981,151791
178492,17781
36112,241454
72938,267177
15893,183865
187767,141329
243224,251718
125952,131430
244338,15881
27022,241454
173597,168184
19556,9089
141988,105607
207356,89073
102122,3076
278261,218081
215551,214128
246082,254964
231484,278083
256951,260483
227695,271472
86551,225234
163997,210162
41518,247486
158441,8277
195217,218466
225322,221301
42604,134832
214851,102023
133280,24055
91680,236666
30058,67756
265609,248028
70862,68660
27824,279384
264583,224445
93085,116869
102809,91703
109947,81949
24560,135787
156397,168535
68140,62011
1053,248139
66397,173686
176378,151176
146068,188807
198042,261581
5919,255818
163318,214128
115347,140536
237953,63176
222920,69256
238250,197819
18479,68295
8603,231363
12907,146705
91328,129973
164966,159147
13575,81435
92622,28292
230045,220992
9052,159427
182130,217642
215465,228296
154668,76748
240324,246039
144574,93778
35386,171343
271464,251796
240949,207711
221534,271205
98398,40710
251225,24573
224650,1892
182229,139329
87959,47139
80462,275183
38936,257442
49777,28623
121202,142211
192119,165073
32851,250138
252202,258316
158137,67756
90342,272442
205422,220375
85393,69358
103234,83399
66949,63211
62765,67312
56263,226411
71755,225677
249533,239820
81033,225872
159768,228237
120599,109679
243546,89073
70166,17781
66312,235032
151518,272442
273041,157875
171617,238605
134906,55936
139035,68889
101656,267492
73102,249676
20135,181701
257577,79236
224985,41174
14185,258348
76663,246521
