FromNode,ToNode
131394,67187
41551,273177
254662,53537
75969,171343
243392,281418
278121,126706
212877,132695
126143,1103
255125,209636
64807,210026
178672,186736
8294,66918
26726,16299
132013,280367
130330,211254
8668,222754
56813,273470
65529,180200
176687,129393
251419,266999
240950,234327
61381,150705
857,172667
14578,77148
136890,75313
260126,197150
231266,53540
141370,247252
258196,98387
19047,266524
215012,222196
36641,1438
41274,84428
171435,186472
68763,59090
68548,69358
76860,77999
20341,99827
14475,89073
43688,234487
189691,185552
133196,16113
249400,238443
118108,268743
39916,169334
274080,254292
251722,198090
89073,255083
41251,36181
177271,255700
53100,80594
211376,149042
239760,266706
251638,48547
110361,22621
33934,89835
248121,73555
243458,77229
148122,12678
275516,84319
33752,14332
265576,12949
230935,113390
41106,156381
53671,195167
183303,202577
278817,257214
65971,263581
89396,136642
215636,239742
15246,177787
188759,179003
71479,172934
144512,257442
60210,93989
114324,108934
48492,32956
243849,138823
36929,44739
32204,34241
220548,186376
183090,183303
251002,4196
276725,259184
166976,101545
77999,192719
27200,63639
44156,115006
101152,73336
276218,25635
270575,144479
51841,248115
88176,166585
199058,267317
143674,46899
20468,247675
10216,236793
244851,217768
22464,10293
159920,20533
249996,225872
13028,15487
80689,136946
233279,38342
182313,244867
122409,226411
214803,148854
41644,145744
187456,42229
15487,13028
30644,233602
236851,66510
237322,184335
212647,273116
42513,262477
213129,96739
103998,40541
53608,201128
240588,57149
217043,226411
161404,262266
118244,145892
4969,198090
91251,211769
87433,122270
10542,17781
114004,215354
19905,220885
93079,205477
104271,101367
13289,229647
176790,47258
222773,186750
59283,67756
13289,82930
227785,239698
105637,54142
81435,13239
79385,57149
76813,62518
244519,236494
261690,238554
225296,12094
272951,250845
175049,217206
23430,41976
177160,3163
278219,173010
112742,167367
100343,268223
228771,151939
117652,175321
138888,123465
32111,197451
187052,177458
154380,267492
132088,56738
83062,35709
222439,146705
262260,8198
21322,216610
39655,42100
204237,226411
160756,144342
145892,169971
89073,154656
32916,278080
201565,142348
89073,164922
211225,194518
186131,226411
280935,2
30036,15135
146338,11614
237931,142455
162573,183004
71811,242522
183959,105607
84536,96745
235050,162622
5385,182115
105147,19405
25791,16955
60424,172763
