FromNode,ToNode
209977,16010
185736,69358
93234,90029
184097,145635
64804,146876
174844,159390
170047,96745
131837,154547
274540,264717
86135,42716
268798,32791
95968,87313
142744,241454
17291,148186
255588,67756
251067,226411
69984,186750
218455,245926
213187,228689
124972,222666
253411,255643
114856,93989
277269,84690
215832,281247
158085,183004
34267,272442
217025,223638
84538,20468
102179,154668
178216,195085
256385,261114
23633,268093
4816,150569
126794,125004
122682,271945
252929,89073
129665,93778
105250,117152
243500,5286
197422,187745
103123,142988
279317,22064
174761,115813
109116,106553
160803,113787
84118,132373
2437,8452
120571,192929
183260,185534
200411,129752
190225,174059
14488,167397
245420,261510
7827,10030
93978,159542
8668,222754
194223,38342
266425,95163
4968,1544
100627,55788
105852,64737
147236,259864
62333,42894
66771,214967
204964,226411
201274,272626
31702,2
220239,232761
132011,173352
182370,266871
61027,167295
51354,221087
23562,62478
35070,99121
158974,225872
86299,225872
218654,118948
274961,134832
206862,14344
174566,98387
92627,31871
131518,221601
81753,262795
25029,137957
59816,56972
191415,67281
53799,95163
222937,232102
90163,54171
20801,200271
235352,128569
244499,205477
207703,278083
28052,17129
188922,159460
276529,132695
224890,198090
176631,103643
278447,241454
122677,227591
36641,1438
112182,41952
170996,226971
99248,89073
57588,140538
206315,198558
35455,87222
59034,53450
134988,140892
185212,86137
139448,221087
244883,130069
72882,43415
5425,221522
89838,80369
69186,65350
95512,243186
29421,231363
173385,121634
154104,208934
16001,150384
107175,67756
161440,10451
60329,62607
183351,191028
130307,271964
23726,30421
277754,29322
199083,69358
131453,51641
62676,4271
66577,81435
129826,109979
46453,194930
260782,256637
39669,226411
255490,26119
77027,69358
89907,225193
144733,150899
23872,35897
166529,245659
23622,258143
40476,132520
145920,209489
44184,55076
60609,218675
191729,67756
165776,241454
179552,213757
106831,234704
240609,50785
76621,129461
235504,264555
64164,19047
68665,60210
255362,263263
4065,62478
185587,209627
254602,256825
134196,53184
79737,258348
33247,9718
87305,226411
60781,105607
249451,143669
232306,93778
263273,159782
279967,167295
58206,129784
70384,45458
105646,94507
4553,11097
109113,110992
145286,170119
