FromNode,ToNode
66142,254606
131837,154547
142795,278409
142487,225501
184826,206595
23768,18116
215264,152337
13756,241454
274665,267492
172942,34222
249807,195283
152301,208660
28140,18665
203978,231363
265679,276463
272508,57412
212877,132695
86584,244338
164568,84070
242941,156223
261796,245659
24585,187069
1738,253557
64807,210026
74577,153612
164332,79005
30112,64259
256831,239306
263098,1177
12184,201065
28657,31027
178672,186736
62237,127955
75469,118137
224225,234704
132013,280367
100902,14467
69233,33178
109874,260469
25890,20455
156979,184255
100191,105405
266377,180526
199846,235496
270771,215344
77211,183826
142913,25288
114092,203260
231266,53540
118511,122321
68062,241921
141370,116180
82857,160337
84382,5394
11599,237295
205801,228954
278964,68889
46919,195085
44580,231579
60836,146316
225490,276341
69394,61793
188598,213780
69186,65350
116677,253031
250820,89073
143204,241454
183654,130627
136753,92501
85741,175144
271642,267884
39916,169334
76813,218709
242021,152227
274876,112927
139708,117572
23586,203976
67026,241541
89073,255083
22059,74204
18012,187145
200647,220100
12733,170626
120581,38005
81271,84378
106469,3164
188083,153236
91230,152301
251638,48547
126175,230941
248121,73555
136350,220983
221742,224312
257560,259844
108881,66296
215912,188531
206095,170717
179229,206169
148122,12678
182168,9130
253588,17019
137392,162438
123049,117792
36422,134258
187080,166893
69957,165189
143806,61280
62262,8123
250863,173140
71101,74623
23038,226632
145481,160732
53671,195167
87382,83464
160399,221385
51028,133797
113888,167295
119213,112639
129985,213154
10216,5720
9279,9415
202661,197328
246686,61507
89396,136642
163229,146484
30258,23502
75215,92447
41401,95163
203200,170755
29080,13877
72831,71327
253886,194817
149768,159991
258615,37227
218958,214381
4425,171709
246912,17968
59450,101835
203322,40196
131270,157403
130366,216269
251687,172387
219676,89073
26772,12374
220548,186376
160315,108556
10352,98594
97851,56199
182532,188940
243222,238685
165023,123331
72852,77999
120710,172236
77999,192719
84378,79020
35693,166976
13466,110939
262768,252415
193127,140794
59341,145166
27277,147620
64896,29080
276218,25635
108773,114482
97817,48026
51841,248115
108368,237135
88176,166585
86517,272876
199058,267317
239793,277998
143674,46899
192404,260815
26300,158168
929,11650
10216,236793
28467,171964
77933,4419
17757,80831
9436,176790
85913,53185
249996,225872
240018,89076
178506,10018
49195,132074
53067,16356
226206,160277
236172,66381
22764,217850
116109,29990
279282,183004
153299,228355
41644,145744
117161,210847
108808,79236
126961,159503
94586,241454
129965,20706
119404,164193
253394,211820
187456,42229
127751,199846
83872,163800
149859,89108
192333,25818
197937,202612
179283,185902
230279,188136
272505,268240
171565,155908
238070,270537
183899,102858
93606,233346
162749,185774
250491,24607
105551,173007
47149,193429
27684,14662
176472,102673
73581,108046
186428,94345
141572,164238
84648,135273
47532,70143
14914,231363
62324,93224
261393,34573
23223,144134
269446,176282
226580,143088
253971,100412
115497,207374
158809,148817
223222,209489
118244,145892
236311,232424
221876,72157
100654,126779
91081,227979
91251,211769
271396,217497
10542,17781
213524,224488
55036,241593
243460,111595
260516,251072
255711,231110
75641,51102
261924,278406
225370,59553
165829,125323
255899,263860
108268,84219
233423,97954
158169,186355
222773,186750
106121,138826
40174,202267
134828,69055
93874,156562
72580,15742
54626,97521
76813,62518
91051,89073
130282,8964
76014,82341
84687,73593
252795,155599
38638,83047
178430,17750
131587,135112
57421,212242
186907,35333
194252,153623
188815,64686
279670,188533
223902,166381
90906,60210
89683,1522
112742,167367
275776,116346
58154,89073
120092,183824
148261,226411
216591,212355
174167,116829
218171,34186
52602,27710
75365,84730
262260,8198
240887,117839
152614,186902
14076,98374
114231,116434
206644,209104
196416,235073
237325,102604
168197,226411
277273,40946
142224,246903
32916,278080
62810,278239
99759,252042
89073,164922
86696,97851
208228,52820
133213,134832
269281,230879
148872,21252
81424,35531
204870,263015
83168,188565
128068,58022
15637,107105
79343,18718
185366,191276
209032,45300
191329,93778
162573,183004
28140,243473
204938,103171
57679,137583
63041,146882
41868,205243
248806,223902
25791,16955
241945,241454
103570,176360
2963,74506
168360,180272
278080,132284
171111,253173
129153,108470
5216,146136
156649,100842
49102,148122
47006,169971
154010,225872
57765,96567
273221,263010
56732,41555
30291,223733
91,65185
79687,73792
180750,128016
206788,256147
79236,227727
179135,259109
57552,65463
79704,167641
78400,73840
191811,105212
261109,54347
41588,124552
19190,66694
82409,195128
97703,248380
227779,223259
21847,134866
276878,146705
64896,13877
57746,176611
189472,267193
279223,156669
17134,121543
270120,276682
272677,274777
54725,70368
78893,32936
93886,93284
103269,188482
193908,258075
65228,241454
30528,155727
36165,14125
229849,222170
263586,73100
65570,182350
169334,167903
269859,208123
214931,100735
89972,82745
84950,55309
45394,11129
257145,200472
161156,17380
141865,3913
36442,127746
216381,281323
157335,231363
235653,144986
236055,240257
39566,85623
161330,260244
175500,162211
28566,280190
179724,32104
34735,24539
26022,4510
104203,109365
8324,181227
152627,136821
70478,4779
228554,216677
236075,211582
260126,71029
130176,73912
269755,248755
262249,211401
200271,20801
228353,227698
202969,117057
137583,168305
248918,25635
213643,111626
260827,33761
274456,7859
112456,214986
78100,122611
62324,216017
32900,6238
192120,123955
218170,95918
20643,79341
251659,201064
85534,80067
226501,67756
31538,118948
259331,130389
191817,80842
203662,217350
57228,206897
40956,175067
13787,96254
36840,67152
78914,49102
97739,235274
100025,157264
280291,67756
257142,32666
221876,23380
255632,42428
69651,165699
18020,17567
72382,93778
278579,104766
143618,171856
148688,150821
143742,148181
103201,153612
187065,219332
167028,68674
136880,26020
20706,49780
247118,48845
273283,180200
63660,161829
49849,44930
151530,113673
83771,114813
69957,53055
21561,60030
28600,18546
199937,242531
238395,265010
172912,13719
246342,233411
119229,55788
87083,53108
56212,61171
251770,266791
180482,28600
182082,93989
160992,246754
82268,184978
266949,140753
279238,13662
246874,49381
128341,84906
46264,130914
72644,47800
112193,210580
247271,72451
208386,75453
153882,2260
145455,148085
115152,20706
127084,76293
175831,124195
252716,170225
136606,123660
191462,223730
224972,68276
120645,194021
22592,2355
22539,2844
210818,110593
105980,33192
246973,251990
83203,114076
262644,38342
274944,167295
102663,82474
1638,67021
96121,196213
56333,62205
3156,160209
40205,183189
221033,262860
3694,23734
107302,145673
31514,28213
219589,96197
245102,236912
198476,154496
103699,215069
266335,170281
226475,235496
215288,98928
30789,97349
69028,204187
68005,53208
192875,145076
104808,100762
39108,19358
133716,241454
95703,223449
154075,48961
15046,80587
67725,158009
199414,89073
196417,207278
259965,162784
15183,62465
268790,267492
203380,270537
71355,59108
198599,97552
165936,186905
245318,85068
94883,101711
108717,3489
