FromNode,ToNode
237320,266915
201640,142125
137657,168703
11336,223724
22906,232508
25420,174374
215264,152337
38349,140711
278121,126706
195151,234949
28140,18665
170064,163527
74418,129194
262600,142649
212877,132695
26231,48854
28360,16852
64807,210026
14845,130211
164332,79005
44355,38342
11521,44894
266449,81358
223521,202079
12184,201065
61536,72833
178672,186736
47371,158340
62657,151939
126915,241398
62237,127955
75469,118137
132013,280367
100902,14467
259759,38342
98249,114283
254873,175835
15912,12593
162117,190849
84005,100546
132843,227891
195750,225872
249020,44723
270771,215344
224151,273052
61381,150705
117717,134832
227894,189345
259845,132151
197388,253545
231266,53540
277783,186750
141370,116180
272084,99426
214442,50982
166513,31883
146238,32104
218111,89073
33521,44757
130221,31325
117635,279984
262494,267417
84382,5394
141697,278080
34177,8768
139650,191642
183593,210427
171435,186472
39585,279995
239016,41984
89240,169594
84872,99679
135675,134832
223128,145261
93092,259094
42108,148366
158449,6124
239227,210335
7932,116615
98310,89073
246343,278946
69394,61793
118982,167748
102582,120706
178375,167471
277244,184362
13786,185718
67304,136821
66730,103820
175144,109076
25545,198090
204440,7918
21747,2181
137189,199822
82141,132088
171448,158465
97957,183069
39916,169334
76813,218709
139708,117572
241875,155593
243704,223986
266337,88748
271309,43982
166199,72764
10499,198090
89073,255083
22059,74204
32073,103369
133031,185325
4714,67756
200647,220100
264057,216563
221388,261956
190628,17781
33385,249912
188083,153236
138432,223554
243430,70192
255250,192929
62009,213898
33934,89835
146157,3627
70026,40260
250496,61811
248121,73555
147476,272193
221742,224312
84129,118948
64054,57349
245851,37195
155972,208086
277286,251990
179229,206169
207551,176419
148122,12678
159769,231363
192779,235174
253588,17019
6715,19738
123597,99276
5247,175144
275516,84319
75633,72252
250863,173140
82802,37285
11437,116762
145481,160732
69511,213170
105403,20519
49380,209719
41106,156381
53671,195167
113888,167295
160399,221385
266786,11746
87382,83464
164721,159373
119213,112639
41887,156171
206140,8191
255669,111252
22647,162672
70460,236747
65971,263581
163229,146484
163452,237302
201424,132695
142496,212144
144512,257442
159120,197388
151317,159638
66288,122974
129217,98139
42761,247959
4654,192929
113425,30454
203322,40196
189531,115051
182569,192625
221115,73064
163521,64967
36929,44739
261141,256346
71992,105607
164130,160831
100842,200493
162511,196266
55970,245729
183090,183303
44864,89073
231993,112975
271578,246887
68071,271659
77999,192719
35693,166976
85616,258706
84378,79020
48241,244997
125692,207940
215043,140364
189802,105191
281219,86240
59341,145166
37969,155581
232571,209222
244240,174204
51841,248115
88176,166585
28648,1553
199058,267317
143674,46899
239793,277998
3315,73993
256146,163875
230991,145726
85131,215523
234610,173796
191032,262264
59155,208086
249996,225872
15416,263500
111793,107117
12455,213898
271472,211576
232918,110239
113492,40593
280314,57721
213687,224894
82285,87821
56376,60391
140769,137549
211012,263035
269502,118557
116109,29990
170577,160831
178211,183004
6722,55788
204898,270050
278584,169814
229030,2385
31272,248835
33535,79687
16327,233786
253394,211820
139746,114303
127751,199846
175237,190636
192333,25818
10263,119479
236851,66510
169001,78940
237322,184335
183408,214088
250031,253951
220374,182647
220672,62324
171565,155908
8799,2192
103998,40541
18399,224442
270982,268547
223265,81970
238070,270537
82349,85543
56350,60458
171832,69358
105551,173007
97672,56376
19179,181732
259375,262580
176472,102673
54804,269215
187703,148029
114509,214128
255602,105607
245479,124292
51922,43517
224841,103998
13976,121421
62324,93224
14294,198140
23223,144134
35005,252186
52293,55650
226580,143088
253971,100412
115497,207374
262723,255754
118244,145892
236311,232424
266184,27955
91251,211769
91081,227979
191679,141655
10542,17781
93324,264560
170116,155029
248739,195750
223172,182295
152,275519
160601,218103
178622,213211
151507,197298
251080,156984
112665,152049
149458,206137
127201,162807
25357,214128
68025,30426
79054,67756
222773,186750
117900,89073
241206,87944
60821,132837
151016,241371
65808,166893
247706,68889
76813,62518
211249,170281
141361,165950
258081,131985
67913,253174
131587,135112
152059,279271
45140,61769
141506,162403
104318,186750
194252,153623
82349,226943
281861,268738
74923,332
279670,188533
223902,166381
93326,205611
248204,56866
112742,167367
5966,89328
58154,89073
142246,157505
145457,244610
138888,123465
176427,108730
262260,8198
2839,249050
276955,139240
133260,107639
227386,77999
192383,27467
218425,264459
269160,103234
231752,13239
75068,43280
273194,194489
62810,278239
65898,237172
89073,164922
208228,52820
34063,132943
16873,110572
217651,235772
128068,58022
273799,91073
165390,167635
185366,191276
54328,58097
257955,254292
272517,27277
47084,45157
248913,215349
26349,230257
212689,39927
20236,26108
57679,137583
153033,172377
53407,42753
236311,261924
63041,146882
235050,162622
266378,145872
162782,126248
222784,228263
147114,141967
25791,16955
20141,22258
275439,263730
98396,38221
103570,176360
2963,74506
168360,180272
152360,75952
122812,63718
278080,132284
217239,48452
171111,253173
217203,223687
93479,74502
156992,168248
205209,2470
32501,171682
100342,105267
26324,198090
226006,170643
49102,148122
31313,87382
217852,279393
263749,77397
20191,267799
47006,169971
3969,17130
219814,278352
118114,107386
72742,178419
91,65185
181848,235496
180750,128016
151164,123902
144152,105607
234298,179287
83945,189154
172998,268225
160808,49547
87474,164067
79704,167641
191811,105212
43700,3878
15262,41919
213502,208993
15592,231363
57746,176611
24257,258348
242294,223062
82538,234704
279223,156669
17134,121543
228335,181354
127891,67171
54725,70368
46660,94200
60990,5030
193462,137652
49777,35077
242941,224434
92828,215505
17569,10352
136728,111866
52872,108895
118973,55788
19849,35339
151110,164441
97781,189136
169334,167903
57801,57228
81607,26627
155584,199323
114073,1554
25010,225400
278233,269176
73594,48790
162328,229510
118849,112273
103206,2260
263793,215384
2190,215905
104713,16939
114971,160900
236055,240257
39566,85623
164972,154870
275174,145673
186822,183562
125926,75071
86819,130367
202641,63801
233947,108933
229572,239317
8013,106975
148520,234276
10352,143654
228554,216677
260126,71029
236075,211582
123465,108104
14234,217635
269755,248755
15370,249017
14718,254161
47780,249815
65060,161209
202969,117057
137388,215147
95781,151707
227738,84941
261874,276469
240250,103820
271276,273493
93933,205976
177207,182140
50763,198140
234885,241464
71531,42557
22464,36433
126264,69358
150723,230418
95154,105127
162511,159435
182370,262860
29545,93778
261769,181701
221353,164920
254601,198194
277268,81435
942,50198
225824,179137
192120,123955
218170,95918
26255,176790
199281,22793
190925,107235
32634,84794
148701,218581
119218,73658
108893,250571
173098,76655
163883,243831
190345,106238
57228,206897
153564,157338
244865,214016
36840,67152
78914,49102
175973,143651
107886,109532
116934,107314
214878,93306
257142,32666
269090,174135
67114,84219
95185,26413
270028,25866
105103,270117
88051,210807
40351,162719
112321,118763
168378,67142
77959,74327
30030,141620
158009,11486
257975,221631
148688,150821
16169,69358
222021,1229
273283,180200
223235,262504
63660,161829
37554,77116
91667,204906
2384,61682
111517,81435
173104,92432
837,104767
28600,18546
199937,242531
85195,145989
98766,81060
266396,183004
203525,20346
179194,89476
53422,178383
15308,11760
85543,101244
103049,186949
182082,93989
203883,258617
30564,162655
12511,28491
121417,105147
151878,60136
185359,55543
35050,174858
235570,90543
266949,140753
193941,202877
46264,130914
207234,235746
94886,88452
83352,169863
191679,46537
