FromNode,ToNode
262584,110793
16094,142332
67698,40329
11238,191707
69984,186750
21789,203322
261796,245659
205048,140237
194429,134648
6396,144301
268852,25967
85170,198090
177305,186750
115874,56329
10300,169495
172196,226411
209763,198520
24595,26746
5842,245659
15887,44363
77423,226411
76459,114299
152115,34573
13271,280673
178049,164320
245476,254292
20531,31733
164446,32916
82790,186750
207703,278083
87634,132695
128738,63698
263796,60789
187173,40710
176361,69704
42945,81435
114431,119704
11034,136455
112497,225872
189625,198090
272143,176790
197479,55788
38015,48972
87282,225872
211807,281623
275127,46330
51227,61285
162979,241454
59828,123244
99602,178329
871,128193
60312,59227
231878,93059
228669,80300
120976,278394
141973,181701
201330,68735
177266,200405
87867,245659
66955,63205
114382,22931
167576,166033
241550,178226
155972,208086
240708,244670
71967,47690
167335,56707
271983,176790
32700,65759
227508,43523
226018,48972
111309,186750
62480,194407
199822,202577
279357,273298
77741,277538
126600,70508
249489,266205
251934,267691
117072,245755
846,192929
235115,250957
178944,79361
200602,231480
89880,201501
29398,119479
49261,196281
281174,198579
249265,19189
116912,140769
23181,225596
110768,258991
204313,280119
238192,226411
14612,50104
63681,214128
258875,252101
192635,177504
27324,186750
91482,231363
145670,148889
60152,244195
113109,110156
233637,230664
244851,217768
148298,186750
205601,98595
96109,55650
162000,253245
229930,136821
59155,208086
96939,92853
181428,161649
102864,84428
152455,152355
104107,48433
25294,234704
237939,241454
143714,53177
232713,70335
281691,209718
6401,61823
213017,119479
229298,86240
183325,34573
252124,247405
113815,114813
245656,257018
213258,104439
52860,68179
119741,268240
26904,167295
279861,255183
169388,241454
21114,203322
143545,38342
214362,259747
165848,158287
115519,73592
183185,1881
162737,84428
212870,277805
271024,84270
159926,167295
19742,115718
163018,190344
225390,170314
246376,2517
170784,279367
165055,67756
49470,45372
71337,215773
158300,245659
259339,183567
171721,221388
234740,233133
124530,198171
204246,241454
145684,75293
131698,121744
157767,83871
214828,247959
121625,113078
118620,208490
147735,218038
185195,205686
107638,93989
104519,132153
38872,118948
278719,34573
76440,256034
268140,271382
95287,10825
58538,119479
66888,62478
69467,272762
168197,226411
138835,89073
234153,12170
169749,231903
26555,186750
38171,3062
112402,192929
246064,230599
44297,63661
16873,110572
163616,117152
62748,211947
162573,183004
58606,226411
29844,27904
125139,105239
148415,226411
253477,54789
139369,218740
172453,89073
81202,126670
215,65358
63562,241454
177004,182276
76253,69358
202907,92994
582,24718
15167,226984
145118,155950
158021,73100
76073,128169
32343,212994
90195,66607
43700,3878
216067,94503
65819,266786
247914,163625
52039,231363
34667,226411
21919,33134
157652,49387
248890,195717
89705,259525
261571,231363
257826,251154
64418,98464
39758,103820
118973,241454
20301,26026
257510,8048
108599,34418
224998,214128
262937,107236
121484,119264
114073,1554
226376,266325
60809,211293
21578,203864
1342,5222
58650,53839
203120,89073
28013,224525
180719,140874
244498,272442
95332,173421
252374,120676
202315,119479
187869,145345
202496,65092
245480,134832
138206,68295
126643,19189
69380,49592
186927,241454
131832,126558
242990,234910
269270,176396
26275,214128
146367,234947
244992,241379
192318,85005
182973,234704
91904,18454
111495,107406
5212,88927
74956,81435
53153,93200
273554,156283
148701,218581
80663,231363
126016,75152
40956,175067
93564,272762
50981,212418
4055,23516
73565,114388
94429,88897
178368,193547
203062,200938
44603,94822
230216,234098
24915,58410
250566,68295
49422,129285
191777,189143
84839,99713
171413,156059
269525,33539
147885,44508
88235,271472
134861,18412
206197,279100
33397,198019
212388,135468
