FromNode,ToNode
243615,23911
165643,115813
129996,123980
268798,32791
87302,71744
181765,11508
245960,235496
15140,129539
23010,2269
9989,59722
195414,166328
233001,195534
40782,186905
102804,219700
4388,123000
240413,267193
222887,100343
72252,126680
243245,67503
196456,136821
218358,198090
122889,92121
234774,241433
100191,105405
253978,241454
189791,178966
20531,31733
189493,254292
179068,259455
259047,119221
221355,136821
237435,167295
29556,17487
212657,183569
245595,244957
11126,11508
135139,119897
139919,11508
160368,163769
246218,152221
234038,239085
246302,278083
165364,57149
38807,20533
137531,168453
110300,25261
226357,60210
151557,154987
202592,19470
200647,220100
196529,231363
243519,54019
106469,3164
66761,105607
220285,38342
266325,106427
185295,246709
221123,22056
208863,64024
106282,79457
27601,245659
93007,73520
276446,112077
142471,47715
2570,36254
237168,225872
80604,150411
119478,260122
220030,132284
45773,186750
204591,17380
222100,79236
261786,145870
87467,226411
28903,117793
87528,38806
222303,184432
128832,173233
36770,40640
29330,78441
218472,236604
137233,69358
260838,243109
171870,234273
83157,161999
24215,96465
72359,185243
19870,35330
46733,225872
194315,206228
95238,34573
100678,270427
149510,245659
257601,129908
207508,243180
13366,10744
93363,134370
212207,265673
266700,225872
176431,130832
108576,83933
23831,251442
171059,175189
234027,248336
234569,206272
199309,77580
83894,86167
123217,38342
262768,252415
60990,49102
89046,256987
984,5606
31999,93989
86607,158272
256895,280229
47308,167295
244634,165950
127255,50860
146160,241614
173440,168382
9490,251796
234481,89073
205766,100595
138463,127563
262463,238118
108123,144379
209716,82465
224440,203322
149582,134375
243733,207184
259600,262324
196435,119479
247092,236215
158014,6895
44155,106127
93567,151472
41547,278083
153238,116869
134529,77999
102171,58764
182055,234704
26972,117824
61161,3090
112209,94085
219148,214191
215234,100957
146910,16431
238559,247241
77787,25752
231258,244195
84374,86256
199539,33989
278999,278083
142787,262263
185562,191036
67241,62887
68722,47703
215040,108822
35339,89073
176472,102673
73581,108046
174780,219619
239139,17845
142240,238993
110332,25635
206051,209744
237140,77999
41609,19801
22189,279214
138886,186750
117533,226411
71200,116748
656,196405
209480,270951
118237,134832
46716,279384
32684,136821
56079,104859
52267,1738
165878,278712
223794,68889
159337,227727
118758,27115
212006,216961
153515,166650
123711,77017
37249,15658
154024,38342
227785,239698
174778,185849
250381,226411
221061,225535
266082,133417
84784,76387
147735,218038
29631,200822
193128,186844
130762,199307
71285,48309
95781,74616
213304,41870
160259,22876
94307,109799
72299,89073
1658,11508
135235,159062
7450,130653
222777,272442
136050,38342
257715,242251
89737,86240
34476,202284
257955,254292
69019,76806
14524,241454
123637,87792
120695,117025
259410,100479
233595,41155
213534,245659
211079,251796
250587,237396
154803,18202
166623,172942
80906,67503
196346,181288
184059,233220
52140,149809
19509,89073
261078,179744
216100,231719
42445,267054
134118,137345
242490,41117
140015,40604
143684,83427
161548,225872
53953,135850
279641,206871
82057,272762
147594,226411
148850,56121
258250,105607
44612,241454
152764,52116
190146,75010
14156,215344
155952,177337
238082,47864
162187,67756
42542,268017
145402,241454
90759,47765
132384,11508
768,253043
62280,158890
143964,149448
42629,78393
119007,68301
175570,235497
34427,96745
208405,93778
12066,263771
163006,165569
90367,164268
243410,234704
263054,86240
215876,226411
222538,186750
77670,14344
136309,164471
272331,62478
220570,170192
1788,57978
175500,162211
137944,189127
137222,226411
115212,211769
128008,221087
24232,224841
20951,98595
209725,67756
246417,278668
204227,183686
124939,68889
6606,4285
114916,211293
95346,8813
147427,141716
200830,64862
11099,139295
113516,113283
230635,192935
55132,117905
249679,216895
80356,48972
270016,18083
239056,53671
133479,241454
14767,65398
139182,190835
129247,47141
119660,231363
138078,34573
242735,71925
131404,67756
1634,104702
245550,66694
160291,157682
124729,24751
125832,81435
98975,87711
201851,7203
79370,268453
65547,105777
150571,75293
147567,114813
36623,61722
16137,12391
58051,77400
130525,47217
99479,103336
73695,194989
69563,46219
107791,202407
205728,210020
35548,204775
100595,128808
126852,204810
194896,229835
250797,178391
227672,130941
117986,106005
159506,188817
267296,118539
246017,44703
79239,104117
99673,197073
231170,156031
43782,226411
96807,245068
30158,18450
141579,28886
98184,215636
257865,184125
32423,60831
15308,31370
96301,213898
175531,7856
38150,48957
38490,152279
253757,255991
4712,63257
62579,201043
99370,130577
32318,21116
204917,230062
50558,241454
67725,158009
122815,221997
128471,19189
276467,211872
125248,151939
151048,134832
1994,183004
229059,253152
19286,69902
54620,34573
15131,15240
186186,167971
69602,58020
191544,71113
223783,233659
82346,162642
196364,207186
154327,231363
246167,19189
215434,36219
53169,43195
73214,68295
177020,200817
270119,203322
67617,67756
259202,56077
32083,196697
237478,270896
126975,115740
142008,157330
233118,86240
1165,25635
20437,12480
247514,208383
172871,94961
31526,225872
44003,131116
234124,242284
17775,216010
11968,16556
29216,139722
240277,260208
207400,264346
159876,27115
193969,4081
272731,117152
220050,160867
234929,136606
67186,89073
140918,78533
35547,280677
185122,182968
200359,268119
240336,246024
10071,38342
180457,197555
214138,234969
256436,73100
98490,140180
225916,220662
122138,93989
1081,122350
194588,55950
226452,153937
106845,203322
78107,124750
26265,195570
20276,117919
205780,115725
207946,120708
