FromNode,ToNode
276349,125382
218742,28600
169571,208086
184826,206595
130094,15672
225872,274389
241816,262583
18950,56813
11238,191707
127474,130856
115649,86656
69563,4521
90561,241726
28140,18665
107077,185718
212877,132695
217025,223638
235507,96668
179283,5926
156785,116701
26231,48854
242941,156223
154874,39141
16033,73929
64807,210026
51988,280902
76586,180188
78617,247241
255865,132695
244882,32916
61536,72833
240090,176782
829,186750
24762,113888
13032,226411
280933,220390
140884,186750
103820,1508
69233,33178
26377,217203
110853,174882
196556,152662
167974,156794
237931,83533
266377,180526
203690,193483
270771,215344
239459,133847
78100,266325
281881,200728
168216,133924
151203,193000
165609,206596
130094,12846
148800,91081
136890,75313
227894,189345
114092,203260
231266,53540
41755,80321
141370,247252
253840,68607
139976,132695
244067,231405
119078,194812
106776,160732
214442,50982
146238,32104
169865,65463
220161,150995
252136,66310
84382,5394
78617,96745
99789,84726
135139,119897
17483,79396
246308,101670
125178,132695
35966,103752
108255,89073
194263,219188
152609,122127
56252,153729
241175,245647
223128,145261
115255,110348
60120,7233
225490,276341
69394,61793
249473,87743
168226,192455
275519,62205
34825,151438
14475,89073
71251,243910
43688,234487
72481,75350
152838,191774
277046,122611
209115,23272
156746,180055
172478,270651
139708,117572
51192,635
89073,255083
264057,216563
133031,185325
89256,264298
203961,201947
232918,203986
33385,249912
118327,110023
251638,48547
7918,224645
22621,202313
46946,53333
248121,73555
66890,50502
221742,224312
16020,104875
209439,167862
193064,121864
154606,42223
159702,223783
255711,70390
9471,50329
19068,203322
148122,12678
70578,170452
192779,235174
250863,173140
66394,110102
108730,244681
105403,20519
252778,161972
53671,195167
213608,219740
139443,78080
160399,221385
160786,225234
183009,67522
55388,61458
248078,240796
210995,195913
181336,215655
133002,57937
246686,61507
34769,59421
163229,146484
215636,239742
201424,132695
93474,89818
65898,105046
20454,69358
252583,201903
237006,29776
54027,139077
177661,203273
60210,93989
218547,214801
230341,152916
191587,125340
203322,40196
244419,241414
193114,146705
256841,10520
120663,115661
249749,209714
270200,100511
216480,216284
165882,82805
80501,171343
96235,119019
148443,69358
142169,230239
114760,215585
259267,278987
176856,494
233428,222663
236702,270111
166976,101545
165023,123331
195987,192929
35693,166976
27200,63639
40392,261635
208956,188337
55392,170452
58972,39152
27277,147620
276218,25635
27702,261199
244240,174204
135736,71278
264870,49332
51841,248115
131601,239459
235140,232131
185941,120560
88176,166585
98838,198653
257671,152246
124846,26664
257490,192929
121777,126276
88144,147505
150790,16680
185061,115653
266586,217562
255933,116180
85131,215523
224440,203322
219879,222171
86107,105677
119772,230740
101115,226411
15416,263500
267625,24536
16356,199092
53067,16356
221009,185545
7560,121100
45131,119479
153299,228355
55534,211156
116934,82476
91750,31087
74325,85421
46399,230911
126961,159503
142462,51739
57328,79557
253394,211820
119404,164193
149859,89108
10263,119479
210992,106497
224149,164830
31358,204906
96235,137141
264820,235496
247122,167295
6330,246163
111217,107748
203188,113680
125214,270103
103998,40541
145726,69244
243872,226411
56350,60458
171832,69358
165670,240536
7853,248681
73576,93115
165640,258094
240457,265428
73581,108046
275569,234880
45258,242233
146379,142710
162694,260345
210877,65463
122472,155282
23223,144134
274714,121229
275896,153045
253971,100412
22706,45954
198216,251990
125846,103820
236311,232424
91081,227979
91251,211769
191679,141655
10542,17781
147546,119370
241467,261352
208341,211340
170688,190376
39651,42107
19905,220885
93079,205477
22840,207751
167196,148688
176419,170848
5899,31871
230413,280931
176790,47258
