FromNode,ToNode
7,45366
45366,7
14,167295
167295,153582
190691,167295
186865,167295
186865,190691
52013,167295
36829,58918
36829,88275
36829,88458
37606,29529
38134,30624
38134,89777
43,70993
70993,59531
70993,208506
273055,166507
166507,273055
53,86314
53,140438
53,167295
53,180391
180391,86314
180391,140438
180391,167295
140438,86314
140438,167295
140438,180391
86314,140438
86314,167295
86314,180391
196678,84824
196678,202577
202577,84824
84824,202577
145500,130832
145500,244030
70,49068
70,64932
70,265910
265910,49068
265910,64932
64932,49068
64932,265910
49068,64932
49068,265910
67897,167295
5436,167295
12516,5436
12516,167295
114813,15637
114813,153665
114813,280498
44601,1897
44601,145127
175178,36829
265428,165336
72193,38783
72193,95139
72193,105708
72193,265428
38783,72193
38783,265428
161890,96358
161890,145892
161890,155446
161890,211862
161890,217122
161890,223686
161890,258173
145892,96358
145892,99475
145892,161890
145892,249543
145892,261697
96358,145892
96358,161890
228612,86917
228612,162124
228612,167295
170067,119604
170067,167295
106212,254292
145347,192929
135811,192929
220218,132695
220218,279396
184737,132695
132695,38255
132695,117905
132695,242529
7143,123619
7143,132695
16965,132695
16965,214404
203947,193224
26007,64276
26007,192929
30419,198601
134,28741
28741,134
279226,130832
170617,130832
151878,94115
36090,38199
251615,86689
251615,244031
86689,67262
86689,244031
86689,251615
199978,15434
199978,52525
199978,56762
199978,90916
199978,122514
199978,157420
199978,161894
199978,188155
199978,279696
103998,101146
101146,103998
266138,83956
266138,140025
174407,32916
174407,73770
174407,111917
174407,149456
174407,214987
73770,32916
73770,174407
32916,56738
32916,148592
32916,167367
32916,247675
164,58296
164,95271
164,181747
164,184613
164,240533
164,242430
164,255867
166,167295
238443,32916
238443,175302
238443,188757
196124,132695
246741,173369
246741,202593
246741,261697
202593,94207
202593,173369
202593,246741
94207,173369
94207,202593
94207,246741
177,260899
228926,64582
228926,276987
64582,3661
64582,12112
64582,13271
64582,17621
64582,53304
64582,82550
64582,110832
64582,150292
64582,160149
64582,206038
64582,208020
64582,208528
64582,218144
64582,219973
64582,228926
64582,239273
64582,239290
64582,264152
64582,267304
64582,271574
64582,281839
28514,31194
193462,22270
222440,58836
7328,89777
164962,16739
16739,72193
16739,164962
51404,132695
222,6329
6329,222
224,115882
115882,65463
227,167295
177065,9872
9872,177065
105591,167295
105591,206334
35139,167295
35139,206334
201233,192929
248,53367
248,167295
248,208480
248,276605
276605,53367
276605,167295
208480,167295
53367,167295
53367,276605
254,50899
246597,10503
246597,35034
246597,43724
246597,90369
246597,151620
246597,192929
246597,201233
151620,192929
113727,192929
90369,192929
47071,37746
47071,192929
10503,35034
10503,192929
35034,10503
35034,145347
35034,192929
35034,255866
14344,96358
14344,145892
14344,161890
11143,167295
275624,22305
22305,275624
154292,132695
154292,138699
138699,132695
138699,154292
269082,250406
69604,55584
69604,119038
72203,81781
72203,197164
250833,6264
250833,104505
250833,176805
104505,6264
104505,250833
104505,280463
6264,43509
6264,61144
6264,250833
6310,57275
251493,265428
211376,64749
211376,71101
211376,145076
211376,150148
211376,189075
189075,64749
189075,71101
189075,145076
189075,150148
189075,186239
189075,211376
189075,276356
150148,64749
150148,71101
150148,145076
150148,189075
150148,211376
145076,64749
145076,71101
145076,150148
145076,172815
145076,189075
145076,211376
71101,46140
71101,64749
71101,74623
71101,145076
71101,150148
71101,189075
71101,211376
64749,2871
64749,71101
64749,86936
64749,88957
64749,145076
64749,150148
64749,189075
64749,207760
64749,211376
303,31582
303,145347
303,192929
303,264066
264066,107937
264066,145347
264066,192929
264066,255866
31582,145347
31582,192929
308,200436
200436,308
35240,38581
260564,65463
260564,259439
259439,8688
259439,44707
259439,50657
259439,75382
259439,173778
259439,231214
259439,266513
57789,259439
57789,260564
174233,237396
325,160161
325,167295
160161,325
160161,167295
212380,99051
212380,216438
151472,53356
151472,65463
151472,110900
151472,234653
119538,4278
119538,20283
119538,90571
119538,142068
104202,51075
104202,88621
104202,101455
90571,20283
90571,72430
90571,119538
56464,104910
20283,90571
20283,119538
224212,214298
19804,250238
160365,167295
246286,230889
204925,203662
213087,23559
126598,101184
126598,104307
104307,66394
104307,101184
104307,126598
90794,101184
101184,168190
368,25876
368,72785
368,167295
72785,96536
72785,167295
72785,253891
25876,41710
25876,167295
152451,81087
152451,272913
124286,31799
124286,33572
36608,24887
36608,29645
36608,33572
36608,34205
36608,41242
36608,124286
36608,153396
36608,242498
33572,124286
176050,58820
176050,98105
176050,99996
176050,232264
98105,39230
98105,58820
98105,99996
98105,165126
98105,176050
99996,58820
99996,98105
99996,176050
58820,98105
58820,99996
58820,176050
88158,98492
413,34073
94822,22946
65552,94822
94529,186195
64799,80649
64799,124551
253971,28195
253971,89683
253971,110637
253971,111735
253971,128076
253971,196917
42602,40494
40494,42602
143064,20330
143064,96222
143064,259439
96222,20330
96222,114455
96222,143064
96222,259439
20330,96222
20330,143064
20330,259439
154257,135219
154257,147336
154257,246070
35420,236603
35420,265687
74038,167295
468,31940
468,32916
468,230477
230477,32916
230477,65456
230477,200305
31940,468
31940,32916
31940,230477
472,72463
472,78572
472,250565
250565,42311
46950,128487
46950,132585
46950,178768
46950,188037
46950,212393
46950,240605
46950,266739
478,65463
65463,21434
65463,48948
65463,214763
212748,66615
212748,207330
66615,242037
205574,64699
205574,193501
56738,32916
218831,76639
76639,218831
76639,260938
223412,111131
223412,178474
111131,223412
258563,61739
61739,258563
499,67832
499,158868
158868,67832
158868,98065
158868,123270
158868,206023
158868,218520
67832,64742
67832,95048
67832,123270
67832,158868
252200,24726
252200,227923
515,118373
118373,515
118373,122459
65368,101492
258173,96358
258173,145892
258173,155446
258173,161890
258173,174269
258173,211862
258173,217122
258173,223686
271115,96274
271115,133294
271115,142472
271115,149956
271115,155446
271115,161890
271115,183526
271115,211862
271115,217122
271115,223686
271115,252042
271115,258173
252042,96274
252042,133294
252042,142472
252042,149956
252042,155446
252042,161890
252042,192274
252042,211862
252042,217122
252042,223686
252042,258173
252042,261697
252042,271115
223686,6567
223686,44149
223686,62679
223686,96358
223686,117905
223686,145892
223686,155446
223686,161890
223686,211862
223686,217122
223686,221577
223686,258173
223686,269099
217122,96358
217122,145892
217122,155446
217122,161890
217122,211862
217122,223686
217122,245438
217122,258173
217122,261697
211862,44149
211862,96358
211862,145892
211862,155446
211862,161890
211862,166561
211862,204482
211862,217122
211862,223686
211862,258173
155446,96358
155446,145892
155446,161890
155446,167367
155446,211862
155446,217122
155446,223686
155446,258173
155446,280056
149956,133294
149956,142472
149956,155446
149956,161890
149956,211862
149956,217122
149956,223686
149956,252042
149956,258173
149956,271115
142472,133294
142472,149956
142472,155446
142472,161890
142472,211862
142472,217122
142472,223686
142472,252042
142472,258173
142472,271115
133294,142472
133294,149956
133294,155446
133294,161890
133294,211862
133294,217122
133294,223686
133294,229943
133294,252042
133294,258173
133294,271115
236092,19495
236092,105467
105467,19495
105467,191323
105467,236092
105467,257806
19495,105467
19495,236092
270849,167295
88501,167295
46854,167295
157658,26282
157658,177160
26282,157658
26282,177160
223302,24726
223302,52650
223302,187404
187404,24726
187404,52650
187404,117693
187404,176423
187404,223302
18780,10885
18780,22059
18780,79411
18780,106190
18780,190722
18780,246594
194710,167032
167032,115995
167032,194710
188757,6959
188757,32916
188757,89313
188757,209656
188757,239873
175302,32916
175302,188757
15986,93824
213977,90035
213977,167295
213977,246715
213977,269744
177367,90035
177367,167295
177367,246715
177367,269744
151986,90035
151986,167295
151986,246715
151986,269744
115491,2783
115491,167295
108885,90035
108885,167295
108885,246715
108885,269744
2783,115491
2783,167295
152126,117392
152126,259439
117392,152126
117392,259439
580,5942
5942,580
65844,197463
279048,163144
153705,39585
153705,132695
39585,1240
39585,21987
39585,72492
39585,132695
269618,121370
121370,269618
237039,131304
280006,84824
280006,202577
210510,278909
217793,45585
217793,117607
217793,131430
217793,132695
217793,242529
131430,38502
131430,45585
131430,132695
131430,146391
131430,159271
131430,217793
131430,254350
45585,131430
45585,132695
45585,217793
4917,45585
4917,131430
4917,132695
4917,217793
76603,245318
230322,185516
240018,65463
21434,236354
262267,130832
273467,74727
232201,130832
117891,74727
257784,167295
180325,167295
180325,257784
213503,35967
669,1738
1738,65463
1738,163168
170982,99448
82868,4687
82868,5895
82868,12480
82868,17317
82868,31549
82868,32854
82868,109379
82868,110305
82868,111567
82868,112964
82868,116115
82868,187720
82868,195603
82868,230035
82868,230250
82868,230597
82868,253075
82868,253127
82868,259984
686,16023
686,215905
215905,686
215905,16023
215905,40548
16023,686
16023,215905
148437,13839
148437,64565
244954,36363
244954,167742
244954,212031
244954,231140
231140,36363
231140,167742
167742,36363
167742,54010
167742,100458
167742,110477
167742,192738
167742,231140
167742,266451
117572,54010
117572,100458
117572,167742
117572,273377
36363,93412
36363,167742
36363,231140
36363,276772
