FromNode,ToNode
225872,10901
225872,59590
225872,66757
225872,83071
225872,95869
225872,99371
225872,136387
225872,160056
225872,161514
225872,179118
225872,207578
225872,258750
225872,277002
225872,279450
14395,19978
14395,31063
123814,96879
123814,274404
248139,41117
248139,168189
41117,168189
234704,132695
19955,219113
17,186865
17,190691
17,234704
190691,234704
186865,190691
186865,234704
19,231910
197645,225872
15399,67756
229817,225872
137632,89777
137632,192719
137632,234054
75454,122931
75454,137632
9077,137632
177014,20533
20533,177014
43,59590
43,161514
161514,59590
161514,83395
161514,225872
59590,69964
59590,111852
59590,161514
59590,225872
164873,202722
268119,380
268119,93674
268119,96477
232037,234704
153074,64932
153074,137632
153074,228279
64932,137632
64932,153074
266260,234704
256427,234704
5436,234704
75,234704
140066,42360
140066,58933
140066,158462
140066,182537
140066,220023
6471,67756
104657,137632
174356,139343
174356,234704
174356,242772
174356,272603
139343,234704
102533,44247
102533,88429
102533,234704
102533,237435
12569,44247
12569,88429
12569,234704
12569,237435
280346,112061
280346,120939
112061,120939
120939,112061
120939,280346
207959,18093
112,67756
192929,89156
280365,132695
280365,234704
245763,132695
245763,234704
209620,94931
209620,132695
209620,234704
172896,132695
172896,234704
151506,132695
151506,234704
159668,44469
159668,113281
159668,117607
159668,132695
159668,179954
159668,234704
159668,255346
159668,260870
159668,273432
139301,132695
139301,234704
132695,38255
132695,43317
132695,234704
104797,132695
104797,234704
88525,132695
88525,234704
82538,132695
82538,234276
82538,234704
203947,193224
126,134832
225501,178208
185941,67599
271053,257155
248255,76196
192830,28918
173934,170063
170063,173934
101011,170063
101011,173934
4109,51025
4109,65801
199978,1503
199978,13045
199978,19926
199978,99057
199978,157403
199978,228537
199978,232844
199978,235831
94374,2489
94374,13045
94374,19926
94374,54246
94374,87570
94374,99851
94374,103137
94374,130869
94374,131792
94374,136353
94374,157403
94374,215118
94374,218174
94374,222132
94374,228537
94374,232844
94374,235831
94374,247036
94374,249252
94374,252525
94374,264299
6456,67756
94266,104290
15437,67756
264143,225872
242066,225872
210508,225872
197946,225872
62745,225872
70279,225872
9190,225872
169107,61810
169107,71624
169107,88905
169107,90320
169107,100715
169107,111765
169107,125259
169107,125358
169107,135792
169107,144662
169107,197772
169107,220777
169107,240256
169107,273518
237611,234704
106237,234704
45615,234704
236019,158699
236019,183494
21362,236019
59161,132695
59161,234704
22596,132695
22596,234704
148876,78328
78328,148876
213521,234704
186,134832
187,234704
31871,16074
31871,19847
31871,28545
31871,31207
31871,37638
31871,42875
31871,44503
31871,49767
31871,58125
31871,91986
31871,113902
31871,136514
31871,153685
31871,191158
31871,197461
31871,197889
31871,200921
31871,208805
31871,217897
31871,249226
31871,256639
31871,274418
31871,276747
31871,279812
241229,137632
241229,147311
241229,194254
194254,137632
194254,147311
194254,165684
194254,241229
147311,137632
147311,194254
147311,241229
210,67756
118734,67756
72097,67756
72097,75772
217,28717
217,40091
217,46675
217,71506
217,80070
71506,217
71506,28717
71506,40091
71506,46675
71506,80070
80070,217
80070,28717
80070,40091
80070,46675
80070,71506
46675,217
46675,28717
46675,40091
46675,71506
46675,80070
40091,217
40091,28717
40091,46675
40091,71506
40091,80070
28717,217
28717,40091
28717,46675
28717,71506
28717,80070
139834,14313
139834,73855
139834,132695
139834,234704
201824,50320
115882,50320
50320,179131
232996,201973
59511,57246
131286,67587
131286,206334
131286,234704
85318,129660
85318,197948
85318,234704
35139,67587
35139,206334
35139,234704
233,135127
135127,233
135127,72250
135127,242514
173147,52598
173147,193780
35353,52598
35353,193780
15648,12873
15648,134832
253886,101370
126465,234704
93049,234704
269464,134832
103930,163911
103930,212072
241659,6339
241659,92003
265187,192929
241059,192929
241059,226632
162765,192929
138122,192929
138122,241267
95681,192929
101313,192929
38065,129492
38065,192929
38065,214070
47071,192929
54119,192929
56476,192929
2302,13234
2302,192929
13234,2302
13234,192929
50711,14344
14344,91
267047,132695
267047,135307
267047,234704
135307,132695
135307,234704
135307,267047
149666,67756
239005,54859
272528,56821
272528,61646
272528,137632
208132,6264
208132,38608
208132,137632
38608,6264
38608,137632
38608,208132
38608,274149
6264,8068
6264,38608
6264,137632
6264,208132
39375,137632
20748,101011
91242,225872
12797,225872
291,6301
291,134832
6301,291
6301,134832
38032,206652
38032,254912
211376,8025
211376,120184
211376,126672
211376,145076
211376,150148
211376,196005
211376,227752
227752,8025
227752,120184
227752,126672
227752,145076
227752,150148
227752,211376
227752,262764
211729,8025
211729,120184
211729,126672
211729,145076
211729,150148
211729,211376
211729,227752
150148,8025
150148,120184
150148,126672
150148,145076
150148,163146
150148,165221
150148,211376
150148,227752
145076,8025
145076,90480
145076,120184
145076,126672
145076,150148
145076,211376
145076,227752
145076,262764
126672,8025
126672,120184
126672,145076
126672,150148
126672,211376
126672,227752
126672,279724
120184,8025
120184,88895
120184,126672
120184,145076
120184,150148
120184,211376
120184,227752
66393,8025
66393,120184
66393,126672
66393,145076
66393,150148
66393,211376
66393,227752
8025,25550
8025,64696
8025,120184
8025,126672
8025,145076
8025,150148
8025,150654
8025,205577
8025,211376
8025,227752
192767,49813
192767,71812
192767,111329
192767,131730
192767,155676
192767,158123
192767,192929
106238,86773
106238,130168
130168,106238
17954,234704
157403,45146
13852,225872
202286,32791
194898,32791
56800,32791
32791,56800
338,68382
338,97583
97583,68382
97583,196055
97583,225335
68382,338
68382,97583
68382,107337
68382,219864
68382,243701
250837,120601
256925,10826
256925,52910
256925,67816
256925,77352
256925,88257
256925,94503
256925,145637
256925,177770
256925,192479
256925,273428
250238,94503
265010,157887
265010,161593
265010,216555
235496,32588
243772,33263
243772,82030
243772,234704
82030,33263
82030,234704
33263,234704
263599,110102
110102,34687
110102,65841
110102,220426
104307,110102
104307,132524
104307,168102
104307,263599
62603,110102
62603,263599
252332,101288
252332,234704
216494,101288
216494,234704
120441,224911
120441,234704
25876,101288
25876,234704
121525,153006
377,107075
107075,377
107075,130509
107075,164019
107075,165374
380,268119
383,38032
143936,26723
143936,134813
26723,17483
26723,57098
26723,59487
26723,143936
26723,163717
392,74238
74238,392
74238,22955
74238,36084
74238,51915
74238,77468
74238,88426
74238,121126
74238,121146
74238,154507
74238,175280
74238,175739
74238,193962
74238,227447
74238,231380
74238,240171
74238,251803
405,178286
29723,137632
215266,73713
194013,137045
194013,151161
194013,162924
194013,166566
194013,233888
166566,137045
166566,151161
166566,162924
166566,194013
166566,250795
162924,137045
162924,151161
162924,166566
162924,194013
151161,137045
151161,162924
151161,166566
151161,194013
137045,151161
137045,162924
137045,166566
137045,194013
209489,207435
119415,234704
74038,119415
74038,234704
1248,67756
468,134332
174029,198127
174029,225872
49584,225872
89657,117006
93422,89657
96012,67816
479,25063
25063,61472
25063,171105
266083,186850
266083,240876
205574,178230
119610,209489
119610,268261
71519,8093
71519,19507
71519,81262
71519,116525
71519,184853
71519,238199
265636,202848
172032,265636
489,27990
489,190392
489,218831
489,265987
265987,27990
218831,489
218831,27990
218831,190392
218831,265987
190392,489
190392,27990
190392,218831
190392,265987
27990,265987
109247,91754
91754,5601
499,925
499,5077
5077,925
925,5077
504,67756
517,20634
517,137632
20634,137632
526,134832
258173,91
258173,84014
258173,151011
258173,211862
258173,236866
258173,263768
263768,91
263768,151011
263768,209624
263768,211862
263768,236866
263768,258173
239874,91
211862,91
211862,1362
211862,64593
211862,151011
211862,200372
211862,227430
211862,236866
211862,258173
211862,263768
236866,91
236866,3198
236866,151011
236866,152059
236866,172678
236866,198937
236866,211862
236866,258173
236866,263768
151011,91
151011,63121
151011,146428
151011,211862
151011,236866
151011,258173
151011,263768
149956,151011
149956,211862
149956,236866
149956,239874
149956,258173
149956,263768
537,234704
6007,122435
234273,53118
234273,85073
234273,217853
264084,234704
164656,234704
97520,234704
273918,41117
273918,86409
273918,102828
273918,167296
273918,168189
167296,41117
167296,86409
167296,102828
167296,168189
167296,273918
168189,41117
86409,41117
86409,102828
86409,167296
86409,168189
86409,273918
102828,41117
102828,86409
102828,167296
102828,168189
102828,273918
554,234704
18780,156764
18780,175961
18780,178232
18780,190722
18780,212578
18780,271438
160369,108648
38282,26574
26574,24407
26574,38282
5972,67756
129285,172321
37393,92677
188352,60463
188352,80730
188352,90567
188352,127047
188352,234704
80730,175406
80730,234704
60463,80730
60463,188352
60463,234704
92809,7412
92809,24057
92809,48641
24057,7412
24057,48641
24057,92809
7412,24057
7412,48641
7412,92809
588,132695
588,167094
588,234704
167094,124658
167094,125178
167094,132695
167094,234704
280006,164873
93674,268119
198770,13906
198770,194609
11265,33188
11265,249834
11265,274805
203705,234704
180506,203705
180506,234704
29359,234704
271034,137632
614,15954
15954,614
60320,266089
245318,73713
245318,85068
85068,73713
85068,245318
276133,137632
207291,89777
207291,137632
137842,137632
137842,276133
77517,51025
77517,65801
16067,67756
636,8002
636,86847
636,111956
636,225499
86847,123779
257784,234704
151255,234704
28146,67756
253922,213724
12472,134330
12472,150350
25923,62481
25923,248186
143453,228356
164073,73705
73705,164073
1738,180902
677,37047
37047,677
82868,12480
82868,14121
82868,25866
82868,48245
82868,63833
82868,71419
82868,76602
82868,141126
82868,148534
82868,149473
82868,180953
82868,198242
82868,208726
82868,215016
82868,233003
82868,255194
82868,262898
82868,265195
82868,272950
82868,279886
215905,20444
192045,68513
186566,234704
35846,234704
267006,69084
267006,166344
267006,185178
267006,190654
267006,235860
185033,84898
185033,234704
84898,185033
84898,234704
724,26106
724,135524
724,136652
724,234704
724,256313
256313,234704
136652,234704
135524,234704
26106,136652
26106,234704
204918,163018
196167,103714
196167,204918
103714,196167
103714,204918
735,16107
735,192935
16107,735
16107,192935
89777,137632
743,41117
743,248139
216284,13078
754,225872
139652,134832
139652,136190
253043,158344
253043,235496
158344,28800
158344,90259
158344,115635
158344,136461
158344,143030
158344,253043
158344,264958
158344,281052
769,11240
769,19565
769,223697
223697,8042
19565,8042
149866,116823
149866,137632
149866,155298
149866,251750
116823,137632
116823,149866
777,64854
777,234704
64854,234704
783,67756
92433,268084
27290,268084
83047,35117
83047,81916
83047,154252
83047,156961
83047,233581
83047,233696
268402,115692
268402,137632
115692,137632
5795,67756
803,225872
79563,127109
162897,93391
162897,219672
162897,274481
242511,192929
213073,192929
187980,32982
187980,207142
207142,32982
207142,120082
207142,187980
59356,32982
220912,132695
220912,234704
200780,132695
200780,186554
200780,234704
186554,132695
186554,234704
192782,234704
5760,67756
18546,28600
18546,259238
28600,18546
28600,267010
28600,268136
845,234704
264211,225872
271138,225872
277659,225872
218231,225872
203512,225872
196303,225872
