FromNode,ToNode
38640,114117
264380,9130
278724,258991
142487,225501
35765,36929
25420,174374
133373,137632
38349,140711
143932,52910
133363,132695
152301,208660
103456,212707
115649,86656
170064,163527
262600,142649
267344,221675
170473,228296
26231,48854
91304,261845
183768,82382
35933,228684
61419,100833
205048,140237
130854,133878
215690,217207
162024,183004
209689,247241
256831,239306
61536,72833
62657,151939
47371,158340
62345,77999
36321,272762
242130,185794
254828,273536
132013,280367
100902,14467
143725,151879
84005,100546
240037,56836
209665,176790
77211,183826
166984,91942
16926,66344
46232,158339
111253,200806
206862,14344
88924,39525
173362,52642
228642,107327
39036,32791
141939,64100
33521,44757
185201,98595
154559,150381
130825,78226
117635,279984
84382,5394
46510,251965
13713,159570
101329,2344
802,5789
127098,76283
171435,186472
176195,266528
203586,57694
35966,103752
182715,191684
42108,148366
158449,6124
13419,218610
69394,61793
261199,199323
247594,251934
82579,160957
166202,151939
152838,191774
183654,130627
277046,122611
98367,101526
95422,42925
238443,175565
241365,27310
19558,210414
139708,117572
21351,137632
205041,189959
259255,226287
106469,3164
99451,273315
44377,164540
227191,178974
75083,77297
165537,225975
260338,200581
248121,73555
41215,246352
250616,73530
168293,221363
84838,240894
94782,177116
108881,66296
154606,42223
20136,234704
125893,267492
103031,243109
66928,145023
250863,173140
74420,232596
201558,77999
23038,226632
105403,20519
15016,184125
188062,259455
60401,186039
227685,135127
254764,6230
41887,156171
77741,277538
150828,147041
165844,141910
154849,20346
132871,69063
201424,132695
79403,186902
192257,160808
86737,270339
270018,275501
4640,65993
65898,105046
153746,186605
2168,106376
42761,247959
271802,225054
86099,79542
51897,140181
108160,142952
215804,43397
114187,91754
268243,96745
36929,44739
241970,227567
55970,245729
182532,188940
160621,238312
23704,138869
263328,251997
85773,137632
85616,258706
99985,83815
128332,67021
66976,132013
22834,120708
225651,133797
51841,248115
130074,226411
62092,105924
88176,166585
28648,1553
112286,44929
256146,163875
177900,75169
195469,98595
20466,62478
164657,220769
112941,241883
216687,176883
266880,59682
46437,177059
249711,253047
22764,217850
61105,99549
161469,239319
204898,270050
229030,2385
52420,130612
158414,124183
30709,224653
100325,14344
138323,66694
75748,120708
131181,33821
255570,96745
220374,182647
94039,230911
9387,115038
135444,106178
165998,178023
213503,202641
2651,8272
267636,274025
267681,32380
128744,183004
253837,89046
137393,93778
268769,75064
176472,102673
188261,258002
178379,18979
166960,925
149230,236666
95222,195329
52293,55650
235493,114372
158809,148817
265738,235121
223222,209489
9701,29735
82077,199797
220374,55091
100654,126779
194656,226411
91251,211769
20466,96745
170116,155029
59137,91488
203031,216807
152,275519
260516,251072
104271,101367
77394,135353
124951,205642
25165,109839
166540,147064
219561,32791
113342,183004
187537,65463
256040,196028
93874,156562
73400,259455
189259,86256
26578,104963
8605,221087
208582,115359
181597,119126
113741,251068
96367,276457
194432,112713
279670,188533
106561,259455
50562,13456
117652,175321
185588,98595
241392,196260
252410,259642
274132,264248
251612,163625
17236,96745
171334,62445
182778,213898
192383,27467
196402,4365
50148,183004
231752,13239
75068,43280
22451,51694
13809,227167
65898,237172
143933,73080
52209,119866
266159,232403
277812,77999
80193,201310
64636,42003
85576,38799
83238,76563
204870,263015
164986,84545
195037,202697
224689,232606
185367,117152
84365,248584
234850,14190
29521,54930
207937,216696
183810,96275
79336,134477
60698,41117
176082,6875
104129,111791
25791,16955
88577,168573
30100,202116
152360,75952
214082,120708
278080,132284
171111,253173
205209,2470
115969,1999
258286,77999
262067,151939
180677,109435
47006,169971
267169,272317
57765,96567
35761,96465
33269,126969
121308,62450
173877,142649
180750,128016
47198,52053
151164,123902
218365,248585
160808,49547
231776,192120
112241,14873
41588,124552
190146,75010
38600,39686
238717,120708
47596,82748
261510,10860
43383,25458
188712,34468
21470,22822
26355,200210
139083,108491
203235,219530
249666,114174
17134,121543
263204,62916
23315,101146
226103,179822
127891,67171
12420,41912
38134,272961
176876,101653
68393,103163
181443,137632
72057,84037
156563,31290
53817,243059
64542,82868
19798,34894
17742,280460
97781,189136
81607,26627
155584,199323
177632,128469
83790,15344
129271,202577
139891,151707
144564,185472
216381,281323
104713,16939
235653,144986
151091,237337
93815,203322
252064,247241
147761,266989
149132,75798
21532,137190
186682,16754
63097,271581
187827,181362
171068,221087
210620,226411
78931,210384
158172,64426
267418,96745
275982,131616
202641,63801
59217,114733
83251,221087
95176,5153
147631,278900
222431,157316
130738,249486
39661,31407
182259,42887
14718,254161
271397,190784
36230,84987
227738,84941
101866,176790
137583,168305
205935,170028
242640,44552
145131,183004
173644,259455
253074,154483
29545,93778
243925,232849
158177,5886
208207,216783
57564,226296
14972,181701
49605,40351
20643,79341
23839,8068
216095,241454
77544,226411
249943,270600
113752,124623
235589,143763
173098,76655
98401,105736
6833,199960
257591,45120
479,63373
13787,96254
260714,154013
111076,71877
73565,114388
83130,145023
196773,109556
195069,88130
264253,250616
68393,100511
261661,62478
48546,181701
278579,104766
61689,26460
179317,159086
124123,184599
75348,125100
177730,122867
103201,153612
94956,23360
267725,271684
30813,259455
7113,88937
247118,48845
103960,111898
249900,236351
44749,177959
623,142226
175942,10299
273368,213643
11197,77999
244663,16120
131807,127551
226456,17781
199937,242531
258397,261074
98766,81060
177506,54092
58748,53728
39840,194782
72553,129573
212637,247599
67270,173946
43972,88820
112991,178922
121417,105147
235570,90543
266949,140753
1590,151707
27990,36634
57320,89641
201323,267959
246874,49381
74420,183004
60065,96745
234690,172665
207234,235746
94886,88452
22326,86999
43782,226411
73602,65035
90947,226411
151091,57787
31790,235116
17883,226411
197932,234090
254481,8721
73778,230465
121466,211829
191462,223730
215289,148689
243384,210757
7485,195509
115745,259439
39191,197588
187615,171409
20087,23360
176868,235702
30827,24731
43950,142613
40780,176790
214993,210450
79800,104637
8887,221087
274345,77999
59273,208822
127551,234394
243981,264848
166462,176790
144564,112742
210438,176790
38202,274023
38433,65470
161985,144577
201990,199750
20465,84906
112889,89657
242389,222952
157266,136240
84690,248061
158468,234487
42616,38156
22326,267691
8274,84104
157084,137632
94101,166119
173462,132021
155734,88254
40109,32174
14571,226751
93929,182467
273351,265319
46345,268797
188735,217880
108548,117635
258117,82011
227591,143037
120309,116071
163763,74174
101166,37078
224449,12270
7008,236305
44235,197760
233304,6819
55832,218712
130600,227569
289,252192
52189,259343
271162,36198
90105,245149
161815,247379
217669,268395
86188,17351
50407,68077
188521,146120
27384,69316
262981,62478
44051,242036
7275,251876
120364,195886
117146,137242
258749,137632
219230,142012
34413,174204
207343,44882
80494,225641
95925,174002
85923,209198
251868,202968
123617,241452
255341,120708
116225,58062
156916,226411
204082,40562
76809,61587
60148,36369
199013,237602
155468,142889
106132,3600
46097,77999
230941,63419
60074,91230
25579,221087
244067,93778
128255,111382
9575,14512
21470,213898
133373,217005
141939,114733
75083,180373
53615,247241
242647,79862
64997,192536
181197,96744
218742,227979
175969,265428
99451,224733
181648,130085
101374,247241
198208,11635
117371,73100
245327,252843
145230,142874
64455,181701
147557,77999
211482,96753
122200,28983
180622,234487
75767,160658
27278,26582
58783,42177
61178,147598
205019,171041
162361,173220
245792,64175
37242,149020
6152,26143
111858,65924
107787,137632
207243,214263
104933,219188
29074,230023
14411,87169
41524,135111
50393,254828
16676,62992
166335,174851
158735,116081
259752,95064
207682,55199
156223,273989
165316,62478
84987,80606
53422,56500
66226,143402
