FromNode,ToNode
277783,225872
33848,192550
170117,121959
107215,12935
93351,226411
64742,61804
184617,179046
163027,22987
85653,3457
164679,180806
200172,68889
21049,35084
147771,273229
251463,87812
55895,60928
214379,2418
221814,19189
100310,107874
3310,73285
130818,93778
213499,274232
223384,168988
132013,280367
94364,197730
39047,269171
84879,226411
160759,272442
44256,221087
15600,69358
199369,98502
139494,69358
100191,105405
249758,254223
14574,134832
151203,193000
50806,48390
60691,151981
57811,54637
181076,248409
221571,38435
193699,200437
9720,70604
139816,89073
156260,178146
185430,73088
44643,258094
78984,258596
49904,38342
99596,107343
277031,26389
166944,119866
200919,121169
176195,266528
223888,265160
63355,66796
196825,180998
102239,65463
217898,243265
225490,276341
140464,97432
69394,61793
81230,226411
240766,117824
104715,100901
275372,281708
39457,20110
124699,38342
256846,260550
156389,77999
280116,119479
238902,173848
201000,186839
23586,203976
127577,273606
177271,255700
102944,62001
235276,214128
270163,26689
273683,226411
273295,163697
247358,192929
277429,236694
39305,42485
257560,259844
166971,225872
107564,132133
224260,151981
49939,138580
279778,81435
105646,94507
56287,226411
74953,81435
69572,264531
242620,87851
220917,251446
184173,91491
11235,4660
99731,8261
41106,156381
18943,56088
276250,105607
227685,135127
155587,247131
224467,226411
250784,262044
86766,160369
83916,81435
191013,225872
30258,23502
151862,17605
24973,27089
140862,239313
846,192929
237844,86471
176737,168189
18669,48340
216976,226411
211793,271923
279255,53055
202638,181701
263088,84906
204242,176718
142542,272762
246314,243707
182569,192625
103992,30572
221113,279368
89474,47342
150257,247056
168425,191769
127448,167295
240544,140192
126036,159254
231040,100595
243222,238685
35693,166976
258056,278083
189802,105191
275020,60210
22435,271315
235140,232131
113661,59407
7305,9427
150477,152267
48957,45809
23908,214442
61229,111610
129051,258348
189531,112902
167121,246809
15416,263500
123250,117557
69314,65230
93728,57251
169630,272442
165949,168147
111784,95457
98746,19164
208947,93989
203095,69358
153299,228355
193146,200945
117161,210847
187651,234704
124536,120214
85864,92838
12927,278083
59251,65876
71271,118557
117704,10948
131367,241454
36453,225872
255722,261734
10263,119479
32468,226411
158303,65772
95058,147751
273720,68889
148842,228151
61427,161930
95448,274101
162539,258348
66039,270404
81370,172590
226292,138869
1735,149627
174024,130016
175052,60210
41681,101146
217414,211557
82614,75895
200613,226411
136393,231363
45258,242233
11117,81435
134110,226411
78419,87333
47532,70143
167434,169710
214752,18213
93774,141577
69273,184264
198322,247956
80636,89400
52247,154724
92788,201497
175173,60362
265738,235121
30043,23352
7262,20707
126031,85022
161385,225872
134960,55087
18365,69358
64913,241645
117950,93778
95938,107076
54169,50320
175104,166976
243727,251990
221314,206406
21665,272762
35503,98595
170374,144993
223714,173982
153246,146739
142858,193526
47096,22794
130162,177258
218481,129285
1584,7743
84687,73593
38638,83047
246549,267492
73961,215184
102813,37635
281861,268738
3051,146705
245828,18857
63791,61463
242777,12478
1951,69521
52602,27710
24524,92529
222439,146705
133260,107639
38398,226008
100663,96528
196309,193662
70074,164095
275684,251097
257949,231363
175178,9600
238141,74820
7249,9486
34063,132943
196993,185718
77206,170294
31027,28657
272322,186250
157218,48042
276552,81469
94713,259343
134000,59033
71811,242522
151711,198090
225575,218868
190951,9941
186243,253398
11,149993
51760,271746
280232,276797
273037,251796
254097,63856
154909,234800
134511,227089
113826,89712
267660,151981
186931,272762
93479,74502
16264,57152
76315,236051
205403,235496
56422,141093
226978,254224
151164,123902
237254,20765
220555,226411
112196,16293
232245,64737
218571,72157
181811,177452
141549,244126
94647,151981
20872,272442
210727,228782
19280,87888
144636,202577
54032,38596
40576,36871
150443,208086
1256,162504
36,95363
163738,160362
230931,233322
12217,175036
121684,2915
192988,214128
256903,88679
19798,34894
187491,44991
203737,207675
171834,174475
163521,48736
144239,214128
117227,101900
18469,234704
125330,241454
235802,225872
58256,225555
250466,276740
275174,145673
52704,33653
10164,257302
176178,69358
129915,101060
68421,46146
24009,267022
42908,119486
237454,29115
10428,33685
90099,91413
248918,25635
250692,140650
224675,235289
20108,95163
241037,198520
106956,179610
219313,226411
57074,234734
150723,230418
146842,226411
40976,47477
241081,203528
206313,272442
237656,95163
261773,235919
151974,142261
41443,225872
25124,104767
210653,149659
220623,137837
74911,224612
248787,234704
69651,165699
85089,247241
41580,48035
115127,121194
143742,148181
6803,46128
83446,77999
214031,219314
27683,93923
14388,33539
57326,250873
26061,89073
100905,104708
182082,93989
207326,175481
89814,105290
151878,60136
268519,122529
137054,215636
9846,89073
36424,205440
65728,89265
13641,226411
261991,214128
42836,134832
112557,55788
210643,139443
83352,169863
209674,188083
226939,67756
165194,154585
70603,81435
82464,31871
180207,45481
58267,181503
165292,20937
63271,119479
2806,22581
251982,263609
3116,67756
92185,95480
262434,81869
91362,164067
33658,251876
61277,51241
139163,89073
9299,7158
155779,158266
44784,49970
148924,60210
151693,128024
61018,64737
11391,20015
56778,91705
133014,34886
236322,211310
239329,165790
50223,87888
265051,79005
267173,139915
218499,198090
61449,226536
281730,265431
142483,244269
133567,137983
82322,192929
51321,35947
65712,118948
213601,215184
148027,14125
259562,81435
199096,97014
151472,150534
189364,279577
152935,267353
29950,27115
215683,213264
218124,162504
165997,168246
109588,234704
255621,120708
34091,226411
168501,81435
130842,127485
139786,136108
74182,117250
155669,280331
235824,203365
255314,278668
117681,132284
36996,69358
39563,270261
219705,32994
45815,5158
40011,234704
205003,188482
100708,104876
26951,18353
262009,250818
114419,213898
272992,171805
203910,150384
34898,25226
27531,74506
200795,16481
48489,59976
91800,121349
131491,167295
78102,78727
