FromNode,ToNode
11336,223724
131837,154547
142487,225501
186307,54347
75969,171343
276890,249090
38349,140711
253294,137632
241816,262583
37189,120213
107077,185718
92250,234704
152301,208660
52285,47161
143932,52910
86680,76727
255001,108649
192096,131644
102378,199400
11464,45867
26231,48854
91304,261845
244636,32104
123479,209289
152253,141762
130854,133878
21497,114307
226047,159904
256831,239306
61536,72833
154013,183004
223342,258602
92374,73432
249316,20840
254828,273536
132013,280367
29996,259455
143725,151879
195496,19357
93991,46309
274043,177310
254873,175835
206804,181701
275745,104158
111098,236876
158868,70476
209665,176790
224151,273052
61381,150705
77211,183826
271083,79433
10981,3537
175543,58551
202043,40812
136919,134516
192101,241454
46232,158339
189791,178966
198131,7203
64261,217883
107183,111699
74146,181701
267857,271675
231266,53540
155022,21501
65665,259455
139573,70515
8017,2897
192794,178811
280320,241113
231913,235496
229367,67816
87249,221087
16763,150282
230315,261697
131945,155998
269378,99532
258196,98387
272588,252445
277263,276627
36641,1438
159844,264096
13713,159570
101329,2344
802,5789
39117,231363
35966,103752
152194,192993
84872,99679
137219,170281
56252,153729
158449,6124
2043,17573
239227,210335
45729,30109
69394,61793
31461,19075
264680,144557
223305,37871
82579,160957
92865,38011
166202,151939
272418,91723
152838,191774
277046,122611
136753,92501
201578,22965
66847,102390
123693,93778
50109,226411
107579,55646
156746,180055
69586,226411
97957,183069
174106,153049
238443,175565
61387,31280
280116,119479
243704,223986
235347,227280
158347,58755
136756,250976
20530,88167
201613,220604
198673,98595
180493,148573
119115,17781
188083,153236
99451,273315
251638,48547
100648,4046
75083,77297
60306,188482
250180,28174
78500,241454
236671,89073
35052,32613
268523,221600
108881,66296
168293,221363
142174,4703
243544,200417
19068,203322
240333,107956
198088,208891
209564,123302
71967,47690
13765,124766
174535,96291
32700,65759
114700,192929
143806,61280
5247,175144
153750,23382
250863,173140
215308,16858
99731,8261
105403,20519
175422,89777
34979,96969
217382,122520
219409,262860
183303,202577
160786,225234
71015,187041
154849,20346
66170,137632
55410,162373
256460,58221
75215,92447
253494,150899
270018,275501
86737,270339
21646,237731
65898,105046
144512,257442
257186,270404
60768,231201
66667,49296
263088,84906
28007,260929
102928,170281
207840,41177
258615,37227
218547,214801
14972,96745
195584,113037
129217,98139
271802,225054
42597,39158
6880,53470
83790,165428
108160,142952
192396,65859
145824,117152
36266,63019
261141,256346
241970,227567
164130,160831
92773,73100
150797,155641
119420,268342
183090,183303
182532,188940
12990,15530
85616,258706
246538,167295
55676,66756
215043,140364
32492,56813
182109,17781
225651,133797
277961,105469
184055,17781
189203,237337
51841,248115
22435,271315
55426,3820
88176,166585
28648,1553
192404,260815
2035,153450
86517,272876
239793,277998
20468,247675
26795,109874
87711,130260
143674,46899
271509,37746
3315,73993
28467,171964
109831,97519
34873,219667
164657,220769
166434,115617
216864,225260
238575,46539
236221,115340
198195,151939
101115,226411
281115,252478
32651,183768
59155,208086
111793,107117
113492,40593
71385,96745
235450,167609
254342,260686
232918,110239
186022,241454
186066,226411
178506,10018
29922,276059
7859,147539
115238,21949
224757,231739
82285,87821
22764,217850
229943,75094
163125,204866
207100,202134
15017,21462
195496,166729
1033,9130
1201,231363
212153,101441
175039,259455
258853,37481
88169,263899
187456,42229
238650,217883
119404,164193
168718,25125
43210,54916
10267,206552
178001,80318
10263,119479
129291,268406
167678,39990
158303,65772
77088,109477
131181,33821
112553,174110
121951,16363
63514,52277
99190,22388
153687,157226
82924,137632
220672,62324
171565,155908
118645,136386
5189,118776
27983,216225
279397,18036
125961,73764
26292,28594
105551,173007
137393,93778
73581,108046
73893,89073
213997,244922
174780,219619
146379,142710
111442,260071
59413,182942
51922,43517
122472,155282
98050,181701
95222,195329
93774,141577
122575,50769
92786,204791
78827,265319
177745,265999
190306,250355
69678,135236
252619,228383
118244,145892
82077,199797
251831,202793
220374,55091
91251,211769
87433,122270
203492,221758
251080,156984
186706,47830
247319,221087
149458,206137
70361,150705
77394,135353
111006,117152
142910,270307
158169,186355
22708,13662
219561,32791
95769,242285
256040,196028
72908,200055
151016,241371
247073,244126
178529,31412
1291,56813
48287,183004
182046,48620
232957,219537
76014,82341
261690,238554
185911,220209
258081,131985
152059,279271
262647,145347
183290,279208
232139,166932
179539,199486
279670,188533
50562,13456
109592,31635
243501,114007
117652,175321
262464,163611
58154,89073
274132,264248
