FromNode,ToNode
2,17794
2,98628
2,178642
2,204189
2,241596
241596,2
178642,2
204189,2
98628,2
17794,2
225872,17745
225872,29597
225872,47795
225872,49102
225872,49561
225872,62941
225872,84820
225872,127058
225872,152190
225872,164644
225872,172912
225872,172998
225872,191572
225872,192798
225872,201132
225872,203452
225872,204641
225872,211410
225872,251129
225872,255131
225872,258742
225872,259429
225872,271308
35716,225872
226411,51599
226411,161890
16,65322
65322,16
65322,262255
129421,226411
52013,226411
52962,226411
41643,226411
23813,226411
20,175144
175144,20
175144,46464
175144,66246
175144,66707
175144,68906
175144,77250
175144,87231
175144,96288
175144,108715
175144,116677
175144,125944
175144,135534
175144,139311
175144,150896
175144,162625
175144,171079
175144,172852
175144,174213
175144,176039
175144,177284
175144,215161
175144,225888
175144,240280
175144,248367
175144,255025
175144,256100
175144,262013
175144,269011
175144,279044
197645,225872
241454,46264
241454,101734
241454,117396
241454,122054
241454,130584
241454,160481
241454,177307
241454,185012
241454,211426
241454,223399
241454,243934
23,145290
145290,23
145290,226411
37606,225872
255607,12042
255607,62478
255607,96745
255607,137632
255607,183375
255607,261875
183375,62478
183375,96745
183375,137632
183375,255607
127062,62478
127062,96745
127062,137632
127062,197739
127062,206075
137632,62478
137632,96745
96745,62478
96745,137632
62478,96745
62478,137632
26,281568
183988,140928
183988,149254
149254,140928
149254,183988
140928,128316
140928,149254
140928,183988
49102,24897
49102,29507
49102,44165
49102,118722
49102,166099
49102,171006
49102,180901
49102,217626
49102,242968
49102,251645
91620,102744
189445,201653
147609,226411
86314,226411
100271,226411
73093,226411
205477,129885
57,226411
202577,5092
202577,167376
237014,55827
15361,237014
6527,241454
226137,52680
226137,72001
226137,226411
162504,50528
162504,72001
162504,226411
50528,72001
50528,162504
50528,226411
273979,226411
62574,226411
183870,37003
183870,175144
183870,269501
233947,9808
233947,30850
233947,36387
233947,47553
233947,51612
233947,90853
233947,97959
233947,115383
233947,120920
233947,125384
233947,129643
233947,147602
10044,231363
195570,23940
203322,42483
203322,118051
265428,8261
265428,204380
265428,226411
38783,8261
38783,226411
38783,265428
8261,226411
8261,265428
161890,159929
161890,205928
161890,248088
161890,251467
161890,273653
22789,20841
22789,124303
22789,152830
22789,161890
22789,235562
22789,266083
250751,62478
250751,96745
250751,137632
205713,64270
205713,101849
205713,226411
12569,64270
12569,101849
12569,226411
277229,29274
29274,145047
29274,259839
105,28725
270237,63472
270237,183080
270237,184264
270237,226411
270237,279638
184264,63472
184264,183080
184264,226411
184264,270237
183080,63472
183080,160151
183080,184264
183080,226411
183080,270237
112061,63472
112061,68179
112061,120939
112061,183080
112061,184264
120939,63472
120939,68179
120939,112061
120939,183080
120939,184264
120939,226411
120939,270237
68179,63472
68179,103871
68179,112061
68179,120939
68179,183080
68179,184264
68179,226411
68179,270237
63472,183080
63472,184264
63472,226411
63472,270237
63472,279638
135811,80680
135811,226411
80680,135811
80680,226411
116126,62478
116126,82526
116126,96745
116126,137632
116126,159163
82526,62478
82526,96745
82526,116126
82526,137632
82526,235271
245849,47747
245849,105462
105462,245849
118,10294
118,53386
118,90466
118,172896
118,184737
118,191562
118,243977
118,280365
90466,25750
90466,74569
90466,163711
